customer_id,signup_date,age,gender,city,state,region,subscription_type,acquisition_channel
C04399,2025-01-07 16:57:23,47.0,Female,Guwahati,Assam,East,Free,Paid Ads
C04400,2025-11-01 21:28:11,37.0,Male,Guwahati,Assam,East,Basic,Organic
C04401,2025-02-26 06:12:52,45.0,Female,Guwahati,Assam,East,Free,Paid Ads
C04402,2025-02-01 05:44:13,,Male,Delhi,Delhi,North,Basic,Social Media
C04403,2025-04-19 12:23:43,21.0,Male,Mumbai,Maharashtra,West,Free,Referral
C04404,2025-07-21 10:04:27,45.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C04405,2025-07-05 20:54:42,52.0,Female,Hyderabad,Telangana,South,Free,Social Media
C04406,2025-04-07 11:44:48,50.0,Male,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C04407,2025-04-10 17:44:29,24.0,Male,Chennai,Tamil Nadu,South,Free,Social Media
C04408,2025-01-07 06:33:59,26.0,Male,Guwahati,Assam,East,Basic,Paid Ads
C04409,2025-10-17 12:34:01,51.0,Male,Pune,Maharashtra,West,Free,Organic
C04410,2025-05-04 16:46:18,56.0,Female,Lucknow,Uttar Pradesh,North,Basic,Social Media
C04411,2025-07-29 17:25:26,59.0,Male,Kolkata,West Bengal,East,Free,Social Media
C04412,2025-08-11 15:48:45,51.0,Female,Bhubaneswar,Odisha,East,Basic,Paid Ads
C04413,2025-05-03 14:54:32,30.0,Male,Jaipur,Rajasthan,North,Free,Paid Ads
C04414,2025-10-12 20:42:53,46.0,Male,Delhi,Delhi,North,Free,Social Media
C04415,2025-07-12 20:22:17,52.0,Male,Pune,Maharashtra,West,Free,Email
C04416,2025-10-19 23:17:07,27.0,Male,Mumbai,Maharashtra,West,Free,Email
C04417,2025-10-28 16:25:15,47.0,Male,Ahmedabad,Gujarat,West,Basic,Paid Ads
C04418,2025-08-30 10:48:46,43.0,Male,Kolkata,West Bengal,East,Basic,Referral
C04419,2025-03-08 03:55:55,52.0,Female,Mumbai,Maharashtra,West,Free,Social Media
C04420,2025-01-08 12:37:08,45.0,Female,Bhubaneswar,Odisha,East,Basic,Paid Ads
C04421,2025-10-28 16:29:16,46.0,Female,Guwahati,Assam,East,Free,Paid Ads
C04422,2025-06-13 08:38:46,23.0,Male,Bengaluru,Karnataka,South,Free,Referral
C04423,2025-03-10 23:42:04,20.0,Male,Lucknow,Uttar Pradesh,North,Basic,Paid Ads
C04424,2025-07-19 10:13:28,46.0,Male,Delhi,Delhi,North,Free,Organic
C04425,2025-01-12 01:58:47,19.0,Female,Pune,Maharashtra,West,Basic,Organic
C04426,2025-02-16 20:51:50,39.0,Other,Mumbai,Maharashtra,West,Premium,Referral
C04427,2025-04-13 04:38:53,44.0,Female,Kolkata,West Bengal,East,Free,Paid Ads
C04428,2025-04-25 15:55:53,39.0,Male,Guwahati,Assam,East,Basic,Email
C04429,2025-09-16 12:39:24,27.0,Male,Kolkata,West Bengal,East,Premium,Organic
C04430,2025-11-07 15:57:25,36.0,Male,Chennai,Tamil Nadu,South,Free,Paid Ads
C04431,2025-04-15 03:25:45,41.0,Male,Jaipur,Rajasthan,North,Free,Email
C04432,2025-10-01 14:05:34,44.0,Male,Delhi,Delhi,North,Free,Referral
C04433,2025-11-14 14:22:06,,Male,Mumbai,Maharashtra,West,Basic,Paid Ads
C04434,2025-10-28 23:53:44,60.0,Male,Hyderabad,Telangana,South,Basic,Social Media
C04435,2025-11-30 01:59:50,34.0,Male,Guwahati,Assam,East,Basic,Social Media
C04436,2025-06-17 10:27:44,27.0,Male,Pune,Maharashtra,West,Basic,Referral
C04437,2025-05-02 07:40:56,34.0,Female,Ahmedabad,Gujarat,West,Basic,Email
C04438,2025-03-13 12:13:54,27.0,Male,Bengaluru,Karnataka,South,Free,Organic
C04439,2025-01-06 18:35:09,27.0,Male,Chennai,Tamil Nadu,South,Premium,Paid Ads
C04440,2025-08-15 06:25:12,55.0,Female,Ahmedabad,Gujarat,West,Free,Social Media
C04441,2025-08-19 13:24:03,34.0,Female,Chennai,Tamil Nadu,South,Free,Paid Ads
C04442,2025-11-30 21:13:34,43.0,Male,Bengaluru,Karnataka,South,Premium,Email
C04443,2025-08-27 13:54:32,43.0,Female,Guwahati,Assam,East,Premium,Organic
C04444,2025-07-01 04:50:04,51.0,Male,Mumbai,Maharashtra,West,Basic,Paid Ads
C04445,2025-03-15 17:12:14,21.0,Male,Mumbai,Maharashtra,West,Free,Paid Ads
C04446,2025-01-16 18:00:55,44.0,Male,Chennai,Tamil Nadu,South,Basic,Referral
C04447,2025-08-30 11:24:15,38.0,Male,Bhubaneswar,Odisha,East,Basic,Organic
C04448,2025-09-13 03:40:54,53.0,Female,Chennai,Tamil Nadu,South,Basic,Organic
C04449,2025-02-19 08:58:11,55.0,Male,Ahmedabad,Gujarat,West,Premium,Email
C04450,2025-08-31 07:59:20,48.0,Male,Lucknow,Uttar Pradesh,North,Free,Email
C04451,2025-03-02 03:26:08,24.0,Female,Pune,Maharashtra,West,Basic,Paid Ads
C04452,2025-02-19 05:33:41,51.0,Male,Lucknow,Uttar Pradesh,North,Basic,Paid Ads
C04453,2025-03-26 19:17:45,35.0,Female,Hyderabad,Telangana,South,Free,Paid Ads
C04454,2025-10-05 04:35:30,41.0,Male,Chennai,Tamil Nadu,South,Free,Social Media
C04455,2025-04-16 04:15:43,30.0,Male,Bengaluru,Karnataka,South,Free,Referral
C04456,2025-07-09 10:14:26,30.0,Male,Guwahati,Assam,East,Basic,Social Media
C04457,2025-04-26 01:50:34,42.0,Female,Lucknow,Uttar Pradesh,North,Free,Email
C04458,2025-08-06 19:11:52,22.0,Female,Kolkata,West Bengal,East,Free,Referral
C04459,2025-09-21 06:16:53,56.0,Male,Mumbai,Maharashtra,West,Free,Organic
C04460,2025-08-26 20:09:18,46.0,Male,Delhi,Delhi,North,Free,Paid Ads
C04461,2025-08-07 13:11:46,50.0,Female,Pune,Maharashtra,West,Free,Social Media
C04462,2025-10-22 08:00:45,41.0,Female,Delhi,Delhi,North,Free,Referral
C04463,2025-09-09 05:19:11,27.0,Female,Chennai,Tamil Nadu,South,Premium,Email
C04464,2025-08-10 23:28:55,42.0,Female,Kolkata,West Bengal,East,Free,Email
C04465,2025-10-30 18:12:46,,Female,Delhi,Delhi,North,Basic,Paid Ads
C04466,2025-09-22 07:16:04,27.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C04467,2025-05-03 21:13:20,56.0,Female,Bhubaneswar,Odisha,East,Basic,Referral
C04468,2025-10-28 16:08:15,33.0,Male,Kolkata,West Bengal,East,Free,Organic
C04469,2025-11-07 20:03:45,45.0,Female,Bengaluru,Karnataka,South,Premium,Paid Ads
C04470,2025-03-22 04:20:46,29.0,Male,Bengaluru,Karnataka,South,Free,Organic
C04471,2025-09-10 23:56:43,49.0,Female,Hyderabad,Telangana,South,Free,Social Media
C04472,2025-05-01 16:36:26,46.0,Female,Bengaluru,Karnataka,South,Free,Email
C04473,2025-08-15 08:27:49,44.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C04474,2025-09-29 06:52:10,43.0,Female,Ahmedabad,Gujarat,West,Free,Referral
C04475,2025-09-28 18:37:58,20.0,Female,Jaipur,Rajasthan,North,Free,Referral
C04476,2025-03-10 08:15:44,43.0,Female,Ahmedabad,Gujarat,West,Free,Social Media
C04477,2025-05-22 02:33:03,56.0,Male,Ahmedabad,Gujarat,West,Basic,Referral
C04478,2025-03-11 22:08:07,18.0,Male,Pune,Maharashtra,West,Premium,Organic
C04479,2025-04-26 02:32:27,52.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C04480,2025-08-08 10:29:12,44.0,Female,Jaipur,Rajasthan,North,Free,Organic
C04481,2025-04-22 06:42:59,21.0,Male,Kolkata,West Bengal,East,Basic,Email
C04482,2025-04-03 10:00:11,36.0,Female,Ahmedabad,Gujarat,West,Basic,Paid Ads
C04483,2025-05-21 03:36:46,39.0,Male,Jaipur,Rajasthan,North,Free,Email
C04484,2025-09-16 04:09:26,23.0,Male,Lucknow,Uttar Pradesh,North,Basic,Paid Ads
C04485,2025-03-16 03:02:53,26.0,Female,Bhubaneswar,Odisha,East,Premium,Referral
C04486,2025-10-04 06:07:17,28.0,Female,Delhi,Delhi,North,Basic,Social Media
C04487,2025-01-28 12:03:58,39.0,Female,Kolkata,West Bengal,East,Free,Social Media
C04488,2025-06-19 10:50:16,26.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C04489,2025-08-06 04:42:23,,Male,Hyderabad,Telangana,South,Basic,Organic
C04490,2025-07-08 23:22:05,60.0,Male,Jaipur,Rajasthan,North,Free,Organic
C04491,2025-10-08 22:32:33,27.0,Female,Pune,Maharashtra,West,Free,Social Media
C04492,2025-09-06 18:40:14,51.0,Female,Lucknow,Uttar Pradesh,North,Free,Social Media
C04493,2025-02-21 00:32:46,48.0,Male,Jaipur,Rajasthan,North,Free,Organic
C04494,2025-10-30 21:14:46,39.0,Female,Chennai,Tamil Nadu,South,Free,Organic
C04495,2025-11-21 21:28:58,21.0,Female,Jaipur,Rajasthan,North,Premium,Paid Ads
C04496,2025-05-15 01:03:16,19.0,Female,Lucknow,Uttar Pradesh,North,Premium,Referral
C04497,2025-09-13 19:16:28,22.0,Female,Mumbai,Maharashtra,West,Basic,Paid Ads
C04498,2025-10-03 09:19:50,32.0,Male,Kolkata,West Bengal,East,Free,Email
C04499,2025-03-15 07:02:40,36.0,Male,Pune,Maharashtra,West,Free,Social Media
C04500,2025-05-02 09:26:34,55.0,Female,Ahmedabad,Gujarat,West,Basic,Organic
C04501,2025-11-20 21:12:26,32.0,Female,Jaipur,Rajasthan,North,Basic,Organic
C04502,2025-02-27 04:52:25,25.0,Male,Delhi,Delhi,North,Basic,Paid Ads
C04503,2025-07-17 07:10:48,37.0,Female,Pune,Maharashtra,West,Free,Paid Ads
C04504,2025-06-22 06:54:24,29.0,Female,Kolkata,West Bengal,East,Basic,Social Media
C04505,2025-10-07 12:45:01,21.0,Male,Ahmedabad,Gujarat,West,Premium,Paid Ads
C04506,2025-08-18 00:30:28,55.0,Female,Pune,Maharashtra,West,Free,Paid Ads
C04507,2025-03-15 03:07:41,60.0,Male,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C04508,2025-04-17 00:51:19,56.0,Male,Bhubaneswar,Odisha,East,Basic,Organic
C04509,2025-01-04 14:39:28,53.0,Female,Jaipur,Rajasthan,North,Basic,Paid Ads
C04510,2025-09-04 15:49:26,32.0,Male,Chennai,Tamil Nadu,South,Free,Social Media
C04511,2025-03-19 23:44:06,18.0,Male,Bhubaneswar,Odisha,East,Premium,Social Media
C04512,2025-02-23 19:10:32,48.0,Female,Pune,Maharashtra,West,Free,Organic
C04513,2025-03-22 17:48:37,26.0,Female,Guwahati,Assam,East,Premium,Referral
C04514,2025-08-14 03:52:03,40.0,Female,Lucknow,Uttar Pradesh,North,Free,Referral
C04515,2025-05-19 02:17:26,43.0,Male,Delhi,Delhi,North,Free,Social Media
C04516,2025-01-25 07:36:38,57.0,Male,Pune,Maharashtra,West,Basic,Referral
C04517,2025-04-08 19:49:39,56.0,Female,Delhi,Delhi,North,Premium,Social Media
C04518,2025-08-04 14:05:05,35.0,Male,Hyderabad,Telangana,South,Premium,Organic
C04519,2025-09-26 10:39:40,50.0,Female,Kolkata,West Bengal,East,Free,Paid Ads
C04520,2025-09-19 10:02:18,58.0,Male,Guwahati,Assam,East,Basic,Social Media
C04521,2025-03-26 18:43:25,56.0,Male,Chennai,Tamil Nadu,South,Free,Social Media
C04522,2025-11-14 01:00:23,31.0,Male,Delhi,Delhi,North,Free,Organic
C04523,2025-08-18 17:28:20,18.0,Male,Bengaluru,Karnataka,South,Free,Referral
C04524,2025-02-18 03:16:29,30.0,Female,Delhi,Delhi,North,Free,Organic
C04525,2025-11-09 07:17:40,32.0,Other,Bengaluru,Karnataka,South,Premium,Social Media
C04526,2025-04-26 09:18:40,54.0,Male,Pune,Maharashtra,West,Free,Social Media
C04527,2025-03-02 23:57:46,22.0,Female,Lucknow,Uttar Pradesh,North,Basic,Organic
C04528,2025-02-14 09:07:04,31.0,Female,Hyderabad,Telangana,South,Basic,Referral
C04529,2025-03-22 02:22:18,31.0,Male,Jaipur,Rajasthan,North,Free,Paid Ads
C04530,2025-04-18 23:39:25,22.0,Male,Guwahati,Assam,East,Premium,Organic
C04531,2025-11-22 01:08:41,28.0,Male,Mumbai,Maharashtra,West,Free,Email
C04532,2025-05-01 12:19:38,49.0,Female,Bhubaneswar,Odisha,East,Premium,Organic
C04533,2025-07-28 00:40:55,22.0,Female,Ahmedabad,Gujarat,West,Premium,Paid Ads
C04534,2025-05-25 22:13:24,53.0,Female,Pune,Maharashtra,West,Premium,Referral
C04535,2025-10-08 00:45:29,32.0,Female,Jaipur,Rajasthan,North,Basic,Social Media
C04536,2025-09-17 21:28:05,24.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C04537,2025-03-06 04:15:23,22.0,Female,Ahmedabad,Gujarat,West,Free,Referral
C04538,2025-09-19 23:23:21,47.0,Female,Jaipur,Rajasthan,North,Basic,Organic
C04539,2025-07-13 19:51:06,32.0,Male,Bhubaneswar,Odisha,East,Free,Social Media
C04540,2025-02-15 16:25:35,47.0,Male,Guwahati,Assam,East,Premium,Organic
C04541,2025-07-17 00:23:21,31.0,Female,Bhubaneswar,Odisha,East,Basic,Social Media
C04542,2025-11-25 12:39:59,41.0,Female,Lucknow,Uttar Pradesh,North,Free,Referral
C04543,2025-01-02 06:38:15,41.0,Male,Bhubaneswar,Odisha,East,Free,Organic
C04544,2025-07-06 10:57:09,52.0,Female,Pune,Maharashtra,West,Free,Organic
C04545,2025-05-23 17:47:53,22.0,Female,Pune,Maharashtra,West,Basic,Organic
C04546,2025-06-26 13:13:17,29.0,Female,Hyderabad,Telangana,South,Free,Email
C04547,2025-09-05 06:25:55,37.0,Male,Kolkata,West Bengal,East,Basic,Paid Ads
C04548,2025-07-05 10:15:30,22.0,Female,Lucknow,Uttar Pradesh,North,Basic,Email
C04549,2025-05-23 00:27:50,53.0,Male,Jaipur,Rajasthan,North,Free,Organic
C04550,2025-10-06 05:41:53,,Male,Bengaluru,Karnataka,South,Basic,Organic
C04551,2025-09-16 09:48:54,56.0,Female,Bengaluru,Karnataka,South,Basic,Email
C04552,2025-02-28 12:32:12,20.0,Female,Bhubaneswar,Odisha,East,Free,Social Media
C04553,2025-10-23 21:14:33,46.0,Male,Guwahati,Assam,East,Premium,Social Media
C04554,2025-11-06 20:53:28,42.0,Female,Bengaluru,Karnataka,South,Free,Email
C04555,2025-09-20 22:07:40,44.0,Male,Mumbai,Maharashtra,West,Free,Email
C04556,2025-05-02 14:37:34,53.0,Female,Lucknow,Uttar Pradesh,North,Premium,Organic
C04557,2025-09-13 20:06:36,39.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C04558,2025-02-20 20:57:52,55.0,Male,Delhi,Delhi,North,Free,Organic
C04559,2025-04-18 03:25:59,52.0,Male,Hyderabad,Telangana,South,Basic,Social Media
C04560,2025-04-18 03:08:56,18.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C04561,2025-01-08 15:16:24,20.0,Male,Jaipur,Rajasthan,North,Free,Referral
C04562,2025-09-01 04:42:15,41.0,Male,Ahmedabad,Gujarat,West,Free,Social Media
C04563,2025-09-13 04:09:19,25.0,Male,Bengaluru,Karnataka,South,Free,Referral
C04564,2025-04-04 20:11:31,56.0,Male,Guwahati,Assam,East,Basic,Organic
C04565,2025-07-02 09:15:09,35.0,Female,Guwahati,Assam,East,Basic,Paid Ads
C04566,2025-02-01 12:49:01,58.0,Male,Bengaluru,Karnataka,South,Basic,Organic
C04567,2025-02-12 09:54:14,20.0,Female,Pune,Maharashtra,West,Basic,Paid Ads
C04568,2025-07-09 21:33:04,35.0,Male,Kolkata,West Bengal,East,Free,Organic
C04569,2025-04-24 07:06:14,33.0,Female,Guwahati,Assam,East,Free,Organic
C04570,2025-09-08 02:20:21,49.0,Female,Bengaluru,Karnataka,South,Free,Social Media
C04571,2025-04-13 15:49:24,18.0,Male,Ahmedabad,Gujarat,West,Free,Email
C04572,2025-09-02 02:02:56,43.0,Other,Delhi,Delhi,North,Basic,Email
C04573,2025-10-21 04:41:11,29.0,Male,Bhubaneswar,Odisha,East,Basic,Organic
C04574,2025-02-17 15:51:21,55.0,Female,Jaipur,Rajasthan,North,Free,Social Media
C04575,2025-10-26 01:53:04,38.0,Other,Chennai,Tamil Nadu,South,Premium,Referral
C04576,2025-04-19 12:17:19,58.0,Female,Pune,Maharashtra,West,Free,Social Media
C04577,2025-04-20 19:53:02,30.0,Female,Mumbai,Maharashtra,West,Free,Social Media
C04578,2025-07-13 21:02:36,29.0,Male,Bhubaneswar,Odisha,East,Free,Email
C04579,2025-08-28 11:30:15,30.0,Male,Bengaluru,Karnataka,South,Basic,Organic
C04580,2025-08-09 13:51:43,35.0,Male,Lucknow,Uttar Pradesh,North,Free,Social Media
C04581,2025-10-19 23:08:39,36.0,Other,Hyderabad,Telangana,South,Premium,Social Media
C04582,2025-09-12 05:09:49,36.0,Other,Ahmedabad,Gujarat,West,Free,Organic
C04583,2025-11-25 01:27:26,23.0,Male,Chennai,Tamil Nadu,South,Premium,Paid Ads
C04584,2025-06-26 05:32:22,24.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C04585,2025-04-25 06:29:40,24.0,Male,Jaipur,Rajasthan,North,Basic,Email
C04586,2025-03-27 19:14:22,45.0,Male,Hyderabad,Telangana,South,Premium,Social Media
C04587,2025-08-04 12:28:17,45.0,Male,Ahmedabad,Gujarat,West,Free,Referral
C04588,2025-05-28 14:16:23,36.0,Female,Guwahati,Assam,East,Free,Paid Ads
C04589,2025-09-16 06:27:07,33.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C04590,2025-08-12 19:31:38,34.0,Female,Delhi,Delhi,North,Premium,Social Media
C04591,2025-10-04 08:57:37,39.0,Female,Delhi,Delhi,North,Basic,Organic
C04592,2025-07-10 23:33:29,36.0,Female,Bhubaneswar,Odisha,East,Basic,Paid Ads
C04593,2025-09-08 21:59:27,46.0,Female,Pune,Maharashtra,West,Basic,Social Media
C04594,2025-08-10 23:51:32,36.0,Male,Ahmedabad,Gujarat,West,Free,Referral
C04595,2025-04-01 12:35:08,52.0,Male,Mumbai,Maharashtra,West,Free,Referral
C04596,2025-09-21 16:58:43,42.0,Male,Delhi,Delhi,North,Free,Organic
C04597,2025-11-30 18:21:00,37.0,Female,Jaipur,Rajasthan,North,Free,Organic
C04598,2025-05-10 11:56:00,,Female,Kolkata,West Bengal,East,Premium,Referral
C04599,2025-01-13 15:34:46,36.0,Female,Pune,Maharashtra,West,Basic,Organic
C04600,2025-03-05 10:09:36,59.0,Female,Ahmedabad,Gujarat,West,Premium,Paid Ads
C04601,2025-06-14 08:22:09,30.0,Male,Guwahati,Assam,East,Free,Paid Ads
C04602,2025-01-16 05:28:27,29.0,Female,Chennai,Tamil Nadu,South,Free,Paid Ads
C04603,2025-03-23 11:06:54,32.0,Female,Hyderabad,Telangana,South,Basic,Paid Ads
C04604,2025-05-10 11:23:57,21.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C04605,2025-10-25 17:09:28,32.0,Female,Delhi,Delhi,North,Free,Referral
C04606,2025-11-07 20:24:11,34.0,Female,Bengaluru,Karnataka,South,Free,Organic
C04607,2025-08-27 14:48:04,44.0,Male,Bengaluru,Karnataka,South,Free,Organic
C04608,2025-05-07 15:13:33,28.0,Male,Kolkata,West Bengal,East,Premium,Social Media
C04609,2025-08-16 02:09:32,40.0,Female,Bengaluru,Karnataka,South,Free,Paid Ads
C04610,2025-04-21 05:09:42,32.0,Female,Pune,Maharashtra,West,Premium,Paid Ads
C04611,2025-03-26 02:27:45,48.0,Male,Pune,Maharashtra,West,Premium,Paid Ads
C04612,2025-06-22 06:32:22,43.0,Female,Kolkata,West Bengal,East,Free,Organic
C04613,2025-07-21 14:31:27,24.0,Female,Ahmedabad,Gujarat,West,Basic,Organic
C04614,2025-01-29 08:17:58,30.0,Male,Guwahati,Assam,East,Free,Paid Ads
C04615,2025-07-01 10:41:10,30.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C04616,2025-07-12 13:36:52,37.0,Male,Pune,Maharashtra,West,Premium,Paid Ads
C04617,2025-04-05 00:51:20,51.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C04618,2025-06-14 04:24:17,27.0,Male,Hyderabad,Telangana,South,Free,Organic
C04619,2025-03-24 00:23:31,54.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C04620,2025-07-05 20:36:17,44.0,Male,Hyderabad,Telangana,South,Free,Paid Ads
C04621,2025-02-14 12:58:31,51.0,Female,Chennai,Tamil Nadu,South,Free,Email
C04622,2025-09-01 20:07:23,53.0,Female,Hyderabad,Telangana,South,Free,Organic
C04623,2025-11-01 11:09:14,33.0,Female,Bhubaneswar,Odisha,East,Free,Email
C04624,2025-09-05 23:32:48,38.0,Female,Jaipur,Rajasthan,North,Premium,Email
C04625,2025-03-06 20:37:12,33.0,Female,Hyderabad,Telangana,South,Free,Referral
C04626,2025-01-15 15:02:04,34.0,Female,Jaipur,Rajasthan,North,Free,Referral
C04627,2025-02-08 23:36:13,,Female,Mumbai,Maharashtra,West,Free,Email
C04628,2025-09-03 20:35:48,30.0,Male,Ahmedabad,Gujarat,West,Basic,Organic
C04629,2025-05-04 05:38:34,50.0,Female,Jaipur,Rajasthan,North,Basic,Paid Ads
C04630,2025-05-20 07:48:18,22.0,Female,Lucknow,Uttar Pradesh,North,Premium,Organic
C04631,2025-01-20 00:28:43,44.0,Male,Bhubaneswar,Odisha,East,Basic,Referral
C04632,2025-07-15 15:39:38,18.0,Male,Mumbai,Maharashtra,West,Free,Organic
C04633,2025-05-19 12:52:51,47.0,Female,Chennai,Tamil Nadu,South,Free,Email
C04634,2025-05-30 14:41:52,40.0,Male,Chennai,Tamil Nadu,South,Basic,Paid Ads
C04635,2025-06-18 21:24:15,32.0,Male,Kolkata,West Bengal,East,Basic,Email
C04636,2025-08-03 03:44:50,53.0,Female,Hyderabad,Telangana,South,Free,Organic
C04637,2025-08-14 03:45:46,36.0,Female,Pune,Maharashtra,West,Basic,Referral
C04638,2025-06-26 03:07:51,47.0,Female,Jaipur,Rajasthan,North,Premium,Referral
C04639,2025-06-25 19:39:23,33.0,Female,Delhi,Delhi,North,Basic,Paid Ads
C04640,2025-04-12 08:54:09,35.0,Female,Hyderabad,Telangana,South,Basic,Email
C04641,2025-07-15 15:23:29,43.0,Male,Hyderabad,Telangana,South,Basic,Paid Ads
C04642,2025-05-25 19:43:32,34.0,Female,Mumbai,Maharashtra,West,Free,Organic
C04643,2025-03-01 05:51:48,28.0,Male,Bengaluru,Karnataka,South,Free,Email
C04644,2025-09-25 18:46:08,46.0,Female,Bhubaneswar,Odisha,East,Free,Paid Ads
C04645,2025-04-06 18:16:12,26.0,Male,Delhi,Delhi,North,Free,Organic
C04646,2025-04-11 18:40:37,,Male,Delhi,Delhi,North,Premium,Paid Ads
C04647,2025-06-09 04:30:47,44.0,Male,Delhi,Delhi,North,Free,Referral
C04648,2025-09-02 07:33:33,54.0,Female,Ahmedabad,Gujarat,West,Basic,Paid Ads
C04649,2025-07-14 11:21:50,39.0,Female,Bengaluru,Karnataka,South,Basic,Referral
C04650,2025-06-09 09:43:18,25.0,Male,Bhubaneswar,Odisha,East,Basic,Referral
C04651,2025-08-25 13:45:17,20.0,Male,Bhubaneswar,Odisha,East,Basic,Organic
C04652,2025-11-24 03:34:27,55.0,Female,Jaipur,Rajasthan,North,Free,Paid Ads
C04653,2025-03-13 13:42:24,52.0,Female,Mumbai,Maharashtra,West,Free,Social Media
C04654,2025-08-19 16:26:39,49.0,Female,Hyderabad,Telangana,South,Premium,Referral
C04655,2025-08-26 22:11:01,25.0,Male,Mumbai,Maharashtra,West,Free,Organic
C04656,2025-03-26 02:30:09,,Male,Kolkata,West Bengal,East,Free,Paid Ads
C04657,2025-07-25 00:26:58,49.0,Female,Chennai,Tamil Nadu,South,Free,Email
C04658,2025-04-16 06:07:31,53.0,Male,Delhi,Delhi,North,Free,Social Media
C04659,2025-08-13 19:08:31,51.0,Male,Guwahati,Assam,East,Free,Referral
C04660,2025-08-07 20:32:06,42.0,Male,Jaipur,Rajasthan,North,Premium,Organic
C04661,2025-02-17 03:20:39,48.0,Female,Lucknow,Uttar Pradesh,North,Basic,Referral
C04662,2025-03-17 20:12:08,59.0,Other,Lucknow,Uttar Pradesh,North,Premium,Organic
C04663,2025-07-21 11:09:58,30.0,Female,Ahmedabad,Gujarat,West,Free,Referral
C04664,2025-02-16 08:50:49,32.0,Female,Bengaluru,Karnataka,South,Free,Social Media
C04665,2025-11-21 16:59:51,30.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C04666,2025-07-04 21:06:31,50.0,Male,Delhi,Delhi,North,Basic,Organic
C04667,2025-05-03 01:24:32,48.0,Female,Kolkata,West Bengal,East,Basic,Referral
C04668,2025-03-31 12:19:23,42.0,Male,Chennai,Tamil Nadu,South,Premium,Social Media
C04669,2025-08-27 06:55:41,57.0,Female,Delhi,Delhi,North,Premium,Referral
C04670,2025-08-18 17:49:18,40.0,Female,Jaipur,Rajasthan,North,Free,Referral
C04671,2025-02-11 13:07:23,55.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C04672,2025-06-20 19:52:30,20.0,Female,Chennai,Tamil Nadu,South,Basic,Referral
C04673,2025-02-25 11:08:40,33.0,Female,Delhi,Delhi,North,Premium,Referral
C04674,2025-11-23 11:21:37,19.0,Female,Bhubaneswar,Odisha,East,Free,Paid Ads
C04675,2025-05-16 14:13:31,40.0,Male,Mumbai,Maharashtra,West,Basic,Referral
C04676,2025-08-20 17:44:58,51.0,Female,Bengaluru,Karnataka,South,Basic,Referral
C04677,2025-08-28 02:06:37,47.0,Male,Bhubaneswar,Odisha,East,Free,Referral
C04678,2025-09-22 18:40:06,27.0,Female,Chennai,Tamil Nadu,South,Basic,Organic
C04679,2025-08-13 10:45:16,18.0,Male,Lucknow,Uttar Pradesh,North,Free,Organic
C04680,2025-02-18 16:47:53,39.0,Male,Lucknow,Uttar Pradesh,North,Premium,Email
C04681,2025-01-13 20:03:24,50.0,Female,Ahmedabad,Gujarat,West,Basic,Paid Ads
C04682,2025-02-01 21:59:16,42.0,Male,Ahmedabad,Gujarat,West,Premium,Organic
C04683,2025-04-08 20:15:31,39.0,Male,Hyderabad,Telangana,South,Free,Email
C04684,2025-07-25 16:15:44,33.0,Female,Pune,Maharashtra,West,Free,Organic
C04685,2025-04-18 05:52:34,47.0,Female,Hyderabad,Telangana,South,Premium,Paid Ads
C04686,2025-10-20 20:55:57,35.0,Male,Pune,Maharashtra,West,Free,Organic
C04687,2025-10-15 23:35:58,41.0,Female,Guwahati,Assam,East,Free,Email
C04688,2025-11-03 15:36:48,22.0,Female,Kolkata,West Bengal,East,Free,Paid Ads
C04689,2025-03-02 00:52:23,,Female,Lucknow,Uttar Pradesh,North,Basic,Referral
C04690,2025-05-16 19:34:26,40.0,Female,Bengaluru,Karnataka,South,Free,Referral
C04691,2025-04-29 11:41:46,59.0,Male,Pune,Maharashtra,West,Basic,Organic
C04692,2025-11-05 09:26:45,44.0,Male,Ahmedabad,Gujarat,West,Basic,Paid Ads
C04693,2025-08-23 18:59:15,29.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C04694,2025-10-19 10:33:03,27.0,Male,Lucknow,Uttar Pradesh,North,Premium,Email
C04695,2025-01-23 21:56:12,51.0,Male,Pune,Maharashtra,West,Free,Social Media
C04696,2025-11-24 15:02:52,50.0,Male,Hyderabad,Telangana,South,Free,Social Media
