order_id,delivery_date,promised_date,delivery_days,delivery_status,cancellation_flag,return_flag,return_reason
O030444,2025-12-18 23:22:00,2025-12-19 23:22:00,1.0,On Time,0,0,
O030445,2025-08-26 08:49:24,2025-08-27 08:49:24,6.0,On Time,0,0,
O030446,2025-11-30 10:00:02,2025-11-30 10:00:02,4.0,On Time,0,0,
O030447,2025-03-17 20:01:45,2025-03-17 20:01:45,5.0,On Time,0,0,
O030448,2025-08-24 17:49:51,2025-08-24 17:49:51,3.0,On Time,0,0,
O030449,2025-03-09 15:24:57,2025-03-09 15:24:57,4.0,On Time,0,0,
O030450,2025-03-28 14:08:09,2025-03-28 14:08:09,3.0,On Time,0,0,
O030451,2025-12-31 23:54:21,2025-12-31 23:54:21,3.0,On Time,0,0,
O030452,2025-12-25 11:52:48,2025-12-25 11:52:48,3.0,On Time,0,0,
O030453,,,,Cancelled,1,0,
O030454,2025-10-26 12:33:39,2025-10-27 12:33:39,1.0,On Time,0,0,
O030455,,,,Cancelled,1,0,
O030456,2025-05-14 20:47:18,2025-05-14 20:47:18,5.0,On Time,0,0,
O030457,,,,Cancelled,1,0,
O030458,2025-07-15 20:35:19,2025-07-16 20:35:19,2.0,On Time,0,0,
O030459,2025-10-26 11:32:13,2025-10-26 11:32:13,3.0,On Time,0,0,
O030460,2025-12-04 15:48:23,2025-12-05 15:48:23,1.0,On Time,0,0,
O030461,2025-04-14 21:46:05,2025-04-14 21:46:05,2.0,On Time,0,0,
O030462,2025-12-11 03:59:21,2025-12-11 03:59:21,5.0,On Time,0,0,
O030463,2025-11-05 20:35:16,2025-11-05 20:35:16,5.0,On Time,0,0,
O030464,2025-04-29 20:28:59,2025-04-29 20:28:59,3.0,On Time,0,0,
O030465,2025-06-13 20:00:32,2025-06-14 20:00:32,4.0,On Time,0,0,
O030466,2025-10-10 15:01:42,2025-10-10 15:01:42,3.0,On Time,0,0,
O030467,2025-08-20 12:29:34,2025-08-20 12:29:34,4.0,On Time,0,0,
O030468,2025-04-12 21:26:50,2025-04-11 21:26:50,3.0,Late,0,0,
O030469,2025-11-02 05:54:22,2025-11-03 05:54:22,3.0,On Time,0,0,
O030470,2025-04-06 16:54:08,2025-04-06 16:54:08,5.0,On Time,0,0,
O030471,2025-06-16 10:24:16,2025-06-16 10:24:16,2.0,On Time,0,0,
O030472,2025-06-09 16:27:15,2025-06-09 16:27:15,3.0,On Time,0,0,
O030473,2025-10-23 15:14:19,2025-10-23 15:14:19,5.0,On Time,0,0,
O030474,2025-11-26 06:29:01,2025-11-26 06:29:01,3.0,On Time,0,0,
O030475,2025-11-24 00:18:55,2025-11-25 00:18:55,1.0,On Time,0,0,
O030476,2025-06-28 09:30:24,2025-06-28 09:30:24,2.0,On Time,0,0,
O030477,2025-02-16 11:24:27,2025-02-15 11:24:27,7.0,Late,0,0,
O030478,2025-11-08 00:12:43,2025-11-08 00:12:43,2.0,On Time,0,0,
O030479,2025-04-25 09:46:52,2025-04-25 09:46:52,4.0,On Time,0,0,
O030480,2025-11-10 12:46:24,2025-11-11 12:46:24,2.0,On Time,0,0,
O030481,2025-04-06 11:56:32,2025-04-07 11:56:32,3.0,On Time,0,0,
O030482,2025-07-12 01:49:28,2025-07-13 01:49:28,1.0,On Time,0,0,
O030483,2025-07-01 15:38:21,2025-07-01 15:38:21,2.0,On Time,0,0,
O030484,2025-09-09 01:55:13,2025-09-10 01:55:13,1.0,On Time,0,0,
O030485,2025-04-24 06:09:13,2025-04-24 06:09:13,6.0,On Time,0,0,
O030486,2025-03-01 19:28:33,2025-03-01 19:28:33,4.0,On Time,0,0,
O030487,2025-05-29 21:27:53,2025-05-29 21:27:53,4.0,On Time,0,0,
O030488,2025-12-23 12:37:25,2025-12-23 12:37:25,2.0,Late,0,0,
O030489,,,,Cancelled,1,0,
O030490,2025-09-23 12:43:16,2025-09-22 12:43:16,4.0,Late,0,1,Changed Mind
O030491,2025-09-17 08:51:52,2025-09-17 08:51:52,3.0,On Time,0,0,
O030492,,,,Cancelled,1,0,
O030493,2025-03-22 22:38:43,2025-03-23 22:38:43,1.0,On Time,0,0,
O030494,2025-09-06 10:21:04,2025-09-07 10:21:04,2.0,On Time,0,0,
O030495,2025-07-02 07:12:56,2025-07-03 07:12:56,1.0,On Time,0,0,
O030496,2025-02-16 16:29:16,2025-02-17 16:29:16,2.0,On Time,0,0,
O030497,2025-02-15 00:11:35,2025-02-16 00:11:35,3.0,On Time,0,0,
O030498,2025-12-28 20:57:14,2025-12-29 20:57:14,3.0,On Time,0,0,
O030499,2025-04-27 12:59:35,2025-04-27 12:59:35,3.0,On Time,0,0,
O030500,2025-05-10 17:59:24,2025-05-11 17:59:24,4.0,On Time,0,1,Damaged
O030501,2025-03-13 06:24:26,2025-03-12 06:24:26,6.0,Late,0,0,
O030502,2025-10-19 09:45:42,2025-10-18 09:45:42,6.0,Late,0,0,
O030503,2025-07-23 23:52:55,2025-07-23 23:52:55,3.0,On Time,0,0,
O030504,2025-02-03 15:25:16,2025-02-03 15:25:16,4.0,On Time,0,0,
O030505,2025-04-25 07:32:23,2025-04-25 07:32:23,2.0,On Time,0,0,
O030506,2025-11-21 09:27:01,2025-11-21 09:27:01,2.0,On Time,0,0,
O030507,2025-06-08 05:44:39,2025-06-09 05:44:39,1.0,On Time,0,0,
O030508,2025-03-31 20:59:53,2025-03-30 20:59:53,5.0,Late,0,0,
O030509,2025-01-28 16:14:59,2025-01-28 16:14:59,4.0,On Time,0,0,
O030510,2025-06-29 21:53:55,2025-06-30 21:53:55,3.0,On Time,0,0,
O030511,2025-11-24 21:56:39,2025-11-25 21:56:39,1.0,On Time,0,0,
O030512,2025-05-25 17:47:17,2025-05-25 17:47:17,5.0,On Time,0,0,
O030513,2025-05-17 06:10:09,2025-05-18 06:10:09,1.0,On Time,0,0,
O030514,2025-07-17 05:40:22,2025-07-18 05:40:22,5.0,On Time,0,0,
O030515,2025-05-31 03:14:10,2025-05-31 03:14:10,5.0,Late,0,0,
O030516,2025-11-23 04:20:34,2025-11-23 04:20:34,5.0,On Time,0,0,
O030517,2025-04-04 04:54:32,2025-04-04 04:54:32,3.0,On Time,0,0,
O030518,2025-03-17 19:29:36,2025-03-17 19:29:36,4.0,On Time,0,0,
O030519,2025-02-09 04:51:55,2025-02-09 04:51:55,3.0,On Time,0,0,
O030520,2025-01-14 03:48:44,2025-01-14 03:48:44,3.0,On Time,0,0,
O030521,2025-02-15 21:18:21,2025-02-16 21:18:21,3.0,On Time,0,0,
O030522,2025-07-25 22:33:22,2025-07-25 22:33:22,2.0,On Time,0,1,Quality
O030523,2025-07-14 15:29:35,2025-07-14 15:29:35,3.0,On Time,0,1,Changed Mind
O030524,2025-12-13 16:29:41,2025-12-12 16:29:41,5.0,Late,0,1,Wrong Item
O030525,2025-06-24 05:24:34,2025-06-24 05:24:34,5.0,On Time,0,0,
O030526,2025-10-15 14:14:27,2025-10-16 14:14:27,3.0,On Time,0,0,
O030527,,,,Cancelled,1,0,
O030528,,,,Cancelled,1,0,
O030529,2025-02-27 06:19:42,2025-02-28 06:19:42,4.0,On Time,0,0,
O030530,2025-03-28 09:40:38,2025-03-28 09:40:38,3.0,On Time,0,0,
O030531,2025-06-10 17:44:07,2025-06-10 17:44:07,3.0,On Time,0,0,
O030532,2025-09-23 15:43:58,2025-09-23 15:43:58,6.0,On Time,0,0,
O030533,2025-12-24 20:49:49,2025-12-24 20:49:49,3.0,On Time,0,0,
O030534,,,,Cancelled,1,0,
O030535,2025-02-10 15:14:50,2025-02-09 15:14:50,5.0,Late,0,0,
O030536,2025-03-31 18:18:35,2025-03-31 18:18:35,3.0,On Time,0,0,
O030537,2025-12-22 21:11:39,2025-12-23 21:11:39,3.0,On Time,0,0,
O030538,2025-02-22 19:56:47,2025-02-22 19:56:47,4.0,On Time,0,1,Wrong Item
O030539,2025-12-11 22:07:38,2025-12-11 22:07:38,2.0,On Time,0,0,
O030540,2025-05-29 12:35:08,2025-05-29 12:35:08,4.0,On Time,0,0,
O030541,2025-11-01 04:31:37,2025-11-01 04:31:37,4.0,On Time,0,0,
O030542,2025-05-11 22:52:34,2025-05-12 22:52:34,1.0,On Time,0,0,
O030543,2025-09-18 02:30:43,2025-09-19 02:30:43,4.0,On Time,0,1,Damaged
O030544,2025-05-08 12:49:52,2025-05-08 12:49:52,6.0,On Time,0,0,
O030545,2025-07-11 19:58:17,2025-07-11 19:58:17,4.0,On Time,0,0,
O030546,2025-07-13 09:57:57,2025-07-13 09:57:57,2.0,On Time,0,0,
O030547,2025-05-31 20:20:21,2025-05-31 20:20:21,3.0,On Time,0,0,
O030548,2025-03-20 01:13:25,2025-03-21 01:13:25,4.0,On Time,0,0,
O030549,2025-05-13 17:00:31,2025-05-14 17:00:31,1.0,On Time,0,0,
O030550,2025-08-24 18:06:00,2025-08-24 18:06:00,2.0,On Time,0,0,
O030551,2025-05-02 09:51:51,2025-05-02 09:51:51,4.0,On Time,0,1,Damaged
O030552,2025-05-23 07:34:57,2025-05-23 07:34:57,5.0,On Time,0,0,
O030553,2025-11-28 16:08:56,2025-11-29 16:08:56,2.0,On Time,0,0,
O030554,2025-08-21 19:48:43,2025-08-21 19:48:43,2.0,On Time,0,0,
O030555,2025-01-19 15:15:46,2025-01-20 15:15:46,2.0,On Time,0,0,
O030556,2025-06-01 14:23:43,2025-05-31 14:23:43,3.0,Late,0,0,
O030557,2025-03-03 00:33:12,2025-03-02 00:33:12,3.0,Late,0,0,
O030558,2025-12-06 00:40:27,2025-12-06 00:40:27,3.0,On Time,0,0,
O030559,2025-08-16 01:30:57,2025-08-16 01:30:57,3.0,On Time,0,0,
O030560,2025-06-04 13:11:55,2025-06-04 13:11:55,5.0,On Time,0,0,
O030561,2025-02-17 20:10:29,2025-02-18 20:10:29,1.0,On Time,0,0,
O030562,2025-10-10 16:42:51,2025-10-11 16:42:51,4.0,On Time,0,0,
O030563,2025-08-25 21:38:29,2025-08-26 21:38:29,1.0,On Time,0,0,
O030564,2025-04-26 04:11:43,2025-04-26 04:11:43,4.0,On Time,0,0,
O030565,2025-10-04 23:56:25,2025-10-03 23:56:25,5.0,Late,0,0,
O030566,2025-04-20 03:50:48,2025-04-21 03:50:48,5.0,On Time,0,0,
O030567,2025-08-28 19:44:33,2025-08-28 19:44:33,3.0,On Time,0,0,
O030568,2025-03-11 07:18:01,2025-03-12 07:18:01,5.0,On Time,0,0,
O030569,2025-12-10 01:43:56,2025-12-10 01:43:56,4.0,On Time,0,0,
O030570,2025-12-20 13:08:01,2025-12-20 13:08:01,2.0,Late,0,0,
O030571,2025-04-09 13:03:59,2025-04-09 13:03:59,4.0,On Time,0,0,
O030572,2025-12-11 12:26:48,2025-12-10 12:26:48,3.0,Late,0,0,
O030573,2025-04-26 04:47:24,2025-04-26 04:47:24,3.0,On Time,0,0,
O030574,,,,Cancelled,1,0,
O030575,,,,Cancelled,1,0,
O030576,2025-10-30 13:16:49,2025-10-30 13:16:49,3.0,On Time,0,0,
O030577,2025-10-01 19:39:00,2025-10-02 19:39:00,4.0,On Time,0,0,
O030578,2025-05-23 04:06:10,2025-05-23 04:06:10,4.0,On Time,0,0,
O030579,,,,Cancelled,1,0,
O030580,2025-03-20 13:26:18,2025-03-20 13:26:18,4.0,On Time,0,0,
O030581,2025-02-10 00:18:12,2025-02-10 00:18:12,5.0,On Time,0,0,
O030582,2025-03-16 08:19:37,2025-03-17 08:19:37,1.0,On Time,0,1,Damaged
O030583,2025-07-25 14:37:52,2025-07-25 14:37:52,4.0,On Time,0,1,Damaged
O030584,2025-09-10 23:54:23,2025-09-10 23:54:23,4.0,On Time,0,0,
O030585,2025-08-13 04:13:07,2025-08-13 04:13:07,2.0,On Time,0,1,Wrong Item
O030586,2025-04-18 01:17:08,2025-04-19 01:17:08,1.0,On Time,0,0,
O030587,2025-09-27 07:36:33,2025-09-27 07:36:33,4.0,On Time,0,1,Wrong Item
O030588,2025-09-16 08:57:48,2025-09-16 08:57:48,5.0,On Time,0,0,
O030589,2025-04-01 23:42:40,2025-04-01 23:42:40,3.0,On Time,0,0,
O030590,2025-02-11 08:18:35,2025-02-12 08:18:35,4.0,On Time,0,0,
O030591,,,,Cancelled,1,0,
O030592,2025-06-24 12:17:19,2025-06-24 12:17:19,2.0,On Time,0,0,
O030593,2025-09-25 06:06:53,2025-09-24 06:06:53,4.0,Late,0,0,
O030594,2025-07-28 09:51:53,2025-07-28 09:51:53,3.0,On Time,0,0,
O030595,2025-10-22 13:50:57,2025-10-21 13:50:57,7.0,Late,0,1,Wrong Item
O030596,2025-07-20 11:22:30,2025-07-20 11:22:30,2.0,On Time,0,0,
O030597,2025-08-12 20:54:20,2025-08-13 20:54:20,1.0,On Time,0,0,
O030598,2025-08-13 17:21:20,2025-08-13 17:21:20,3.0,On Time,0,0,
O030599,2025-04-17 07:59:51,2025-04-17 07:59:51,4.0,On Time,0,0,
O030600,2025-06-01 23:13:45,2025-06-01 23:13:45,2.0,On Time,0,0,
O030601,2025-09-29 23:12:08,2025-09-30 23:12:08,1.0,On Time,0,0,
O030602,2025-04-20 17:45:41,2025-04-21 17:45:41,5.0,On Time,0,0,
O030603,2025-01-28 03:30:09,2025-01-28 03:30:09,4.0,On Time,0,1,Wrong Item
O030604,2025-05-02 07:40:15,2025-05-03 07:40:15,3.0,On Time,0,0,
O030605,2025-11-30 10:02:24,2025-11-30 10:02:24,3.0,On Time,0,0,
O030606,2025-04-08 16:26:32,2025-04-08 16:26:32,4.0,On Time,0,0,
O030607,2025-12-30 19:31:31,2025-12-29 19:31:31,6.0,Late,0,0,
O030608,2025-03-15 02:38:12,2025-03-15 02:38:12,6.0,On Time,0,0,
O030609,2025-04-20 08:37:43,2025-04-20 08:37:43,4.0,On Time,0,0,
O030610,2025-08-08 11:27:27,2025-08-08 11:27:27,5.0,On Time,0,0,
O030611,,,,Cancelled,1,0,
O030612,2025-10-05 20:52:04,2025-10-05 20:52:04,3.0,On Time,0,0,
O030613,2025-01-03 19:38:54,2025-01-04 19:38:54,1.0,On Time,0,0,
O030614,2025-08-22 04:41:20,2025-08-22 04:41:20,2.0,Late,0,0,
O030615,2025-01-21 04:34:46,2025-01-21 04:34:46,2.0,On Time,0,0,
O030616,2025-08-04 08:23:11,2025-08-04 08:23:11,3.0,On Time,0,0,
O030617,,,,Cancelled,1,0,
O030618,2025-10-03 23:31:03,2025-10-03 23:31:03,2.0,On Time,0,0,
O030619,2025-07-05 16:50:51,2025-07-05 16:50:51,2.0,On Time,0,0,
O030620,,,,Cancelled,1,0,
O030621,2025-09-25 11:08:28,2025-09-25 11:08:28,2.0,On Time,0,0,
O030622,2025-01-05 02:59:33,2025-01-05 02:59:33,3.0,On Time,0,0,
O030623,2025-07-06 04:42:11,2025-07-07 04:42:11,5.0,On Time,0,0,
O030624,2025-07-10 00:06:12,2025-07-11 00:06:12,4.0,On Time,0,0,
O030625,2025-11-15 22:15:43,2025-11-14 22:15:43,5.0,Late,0,0,
O030626,2025-02-24 18:09:07,2025-02-25 18:09:07,2.0,On Time,0,0,
O030627,2025-06-30 23:25:29,2025-06-30 23:25:29,3.0,On Time,0,0,
O030628,,,,Cancelled,1,0,
O030629,2025-03-12 05:07:04,2025-03-13 05:07:04,2.0,On Time,0,0,
O030630,2025-07-28 05:38:40,2025-07-28 05:38:40,4.0,On Time,0,0,
O030631,,,,Cancelled,1,0,
O030632,2025-07-12 12:43:57,2025-07-11 12:43:57,6.0,Late,0,0,
O030633,2025-06-11 07:29:27,2025-06-11 07:29:27,7.0,On Time,0,0,
O030634,2025-05-30 21:24:31,2025-05-30 21:24:31,3.0,On Time,0,0,
O030635,,,,Cancelled,1,0,
O030636,2025-09-21 07:38:37,2025-09-21 07:38:37,2.0,On Time,0,1,Changed Mind
O030637,2025-07-23 12:03:04,2025-07-24 12:03:04,5.0,On Time,0,0,
O030638,,,,Cancelled,1,0,
O030639,2025-04-23 19:09:10,2025-04-22 19:09:10,3.0,Late,0,0,
O030640,2025-03-09 16:32:14,2025-03-09 16:32:14,4.0,On Time,0,0,
O030641,2025-10-11 22:40:59,2025-10-12 22:40:59,4.0,On Time,0,0,
O030642,2025-01-10 12:33:25,2025-01-10 12:33:25,5.0,On Time,0,0,
O030643,2025-12-16 21:05:43,2025-12-17 21:05:43,1.0,On Time,0,0,
O030644,2025-11-29 10:34:12,2025-11-28 10:34:12,4.0,Late,0,1,Changed Mind
O030645,2025-01-06 11:09:05,2025-01-07 11:09:05,2.0,On Time,0,0,
O030646,2025-08-23 14:42:20,2025-08-23 14:42:20,2.0,On Time,0,0,
O030647,2025-07-30 01:50:11,2025-07-30 01:50:11,3.0,On Time,0,0,
O030648,2025-11-01 21:11:00,2025-11-01 21:11:00,2.0,On Time,0,1,Damaged
O030649,2025-01-06 05:04:03,2025-01-06 05:04:03,4.0,On Time,0,0,
O030650,2025-12-11 13:54:11,2025-12-12 13:54:11,5.0,On Time,0,0,
O030651,2025-01-06 10:50:48,2025-01-06 10:50:48,3.0,On Time,0,0,
O030652,2025-04-06 23:56:59,2025-04-06 23:56:59,3.0,On Time,0,0,
O030653,2025-04-12 13:33:38,2025-04-13 13:33:38,1.0,On Time,0,0,
O030654,2025-06-20 00:27:11,2025-06-20 00:27:11,3.0,On Time,0,0,
O030655,2025-10-18 16:15:08,2025-10-18 16:15:08,3.0,On Time,0,0,
O030656,2025-12-14 04:08:06,2025-12-14 04:08:06,4.0,On Time,0,0,
O030657,2025-11-07 01:00:35,2025-11-07 01:00:35,2.0,Late,0,0,
O030658,2025-07-30 04:19:53,2025-07-30 04:19:53,2.0,On Time,0,0,
O030659,2025-04-06 09:26:19,2025-04-05 09:26:19,3.0,Late,0,0,
O030660,2025-12-07 18:18:46,2025-12-06 18:18:46,3.0,Late,0,0,
O030661,2025-10-03 09:30:21,2025-10-03 09:30:21,2.0,On Time,0,0,
O030662,2025-06-21 15:22:33,2025-06-22 15:22:33,5.0,On Time,0,0,
O030663,2025-10-14 20:12:06,2025-10-14 20:12:06,7.0,Late,0,0,
O030664,2025-06-27 06:54:55,2025-06-28 06:54:55,1.0,On Time,0,0,
O030665,2025-07-26 04:15:35,2025-07-26 04:15:35,5.0,Late,0,1,Wrong Item
O030666,2025-11-14 08:13:01,2025-11-15 08:13:01,1.0,On Time,0,0,
O030667,2025-08-08 08:41:10,2025-08-08 08:41:10,4.0,On Time,0,0,
O030668,2025-08-25 19:18:40,2025-08-25 19:18:40,3.0,On Time,0,0,
O030669,2025-03-30 04:31:02,2025-03-30 04:31:02,3.0,On Time,0,0,
O030670,2025-01-09 02:00:15,2025-01-09 02:00:15,8.0,On Time,0,0,
O030671,2025-11-05 15:11:36,2025-11-05 15:11:36,4.0,On Time,0,0,
O030672,2025-06-19 22:03:39,2025-06-18 22:03:39,5.0,Late,0,0,
O030673,2025-10-05 07:54:58,2025-10-05 07:54:58,2.0,On Time,0,0,
O030674,2025-09-18 01:20:08,2025-09-19 01:20:08,5.0,On Time,0,0,
O030675,2025-04-06 02:13:10,2025-04-06 02:13:10,3.0,On Time,0,0,
O030676,2025-09-18 20:52:18,2025-09-18 20:52:18,5.0,On Time,0,0,
O030677,2025-07-14 03:22:32,2025-07-15 03:22:32,7.0,On Time,0,0,
O030678,2025-03-12 08:22:06,2025-03-12 08:22:06,4.0,On Time,0,0,
O030679,2025-03-14 16:56:52,2025-03-14 16:56:52,2.0,On Time,0,0,
O030680,2025-10-04 09:01:00,2025-10-04 09:01:00,3.0,On Time,0,0,
O030681,2025-08-29 00:43:54,2025-08-29 00:43:54,2.0,On Time,0,1,Damaged
O030682,2025-05-31 10:11:34,2025-05-31 10:11:34,2.0,On Time,0,0,
O030683,2025-01-04 14:59:25,2025-01-03 14:59:25,3.0,Late,0,0,
O030684,2025-11-30 07:54:57,2025-11-30 07:54:57,4.0,On Time,0,0,
O030685,,,,Cancelled,1,0,
O030686,2025-05-12 23:39:05,2025-05-12 23:39:05,2.0,On Time,0,0,
O030687,2025-01-12 05:29:41,2025-01-12 05:29:41,2.0,On Time,0,0,
O030688,2025-07-01 12:59:02,2025-07-01 12:59:02,6.0,On Time,0,0,
O030689,2025-09-12 12:04:55,2025-09-12 12:04:55,4.0,On Time,0,0,
O030690,2025-08-31 18:57:51,2025-08-31 18:57:51,4.0,On Time,0,0,
O030691,2025-10-20 17:12:36,2025-10-19 17:12:36,5.0,Late,0,0,
O030692,2025-11-15 16:23:01,2025-11-16 16:23:01,4.0,On Time,0,0,
O030693,2025-06-24 20:42:03,2025-06-25 20:42:03,2.0,On Time,0,0,
O030694,,,,Cancelled,1,0,
O030695,2025-11-08 17:26:34,2025-11-09 17:26:34,3.0,On Time,0,0,
O030696,2025-11-16 19:26:16,2025-11-15 19:26:16,5.0,Late,0,0,
O030697,2025-07-12 09:30:07,2025-07-13 09:30:07,3.0,On Time,0,0,
O030698,2025-04-13 20:40:13,2025-04-12 20:40:13,6.0,Late,0,0,
O030699,2025-10-05 15:23:23,2025-10-05 15:23:23,6.0,On Time,0,1,Wrong Item
O030700,2025-09-10 18:14:18,2025-09-11 18:14:18,1.0,On Time,0,0,
O030701,2025-04-01 11:53:44,2025-04-01 11:53:44,4.0,On Time,0,0,
O030702,2025-05-08 16:08:23,2025-05-08 16:08:23,7.0,On Time,0,0,
O030703,2025-10-29 22:45:41,2025-10-30 22:45:41,3.0,On Time,0,1,Damaged
O030704,2025-10-17 22:13:31,2025-10-17 22:13:31,2.0,On Time,0,0,
O030705,2025-03-28 16:37:13,2025-03-29 16:37:13,1.0,On Time,0,0,
O030706,2025-02-15 07:57:30,2025-02-16 07:57:30,2.0,On Time,0,0,
O030707,2025-12-13 17:58:27,2025-12-13 17:58:27,2.0,On Time,0,0,
O030708,2025-08-04 20:41:42,2025-08-04 20:41:42,2.0,On Time,0,0,
O030709,2025-04-11 08:06:48,2025-04-10 08:06:48,7.0,Late,0,0,
O030710,2025-07-26 15:30:59,2025-07-26 15:30:59,5.0,On Time,0,0,
O030711,2025-05-20 12:39:31,2025-05-19 12:39:31,4.0,Late,0,0,
O030712,2025-09-28 18:17:35,2025-09-29 18:17:35,4.0,On Time,0,0,
O030713,2025-08-24 21:32:43,2025-08-24 21:32:43,2.0,On Time,0,0,
O030714,2025-02-10 05:38:40,2025-02-11 05:38:40,2.0,On Time,0,0,
O030715,2025-04-28 13:48:52,2025-04-28 13:48:52,3.0,On Time,0,0,
O030716,,,,Cancelled,1,0,
O030717,2025-08-14 12:34:36,2025-08-14 12:34:36,4.0,On Time,0,0,
O030718,2025-11-11 14:46:57,2025-11-11 14:46:57,3.0,On Time,0,0,
O030719,2025-02-19 07:42:07,2025-02-19 07:42:07,5.0,On Time,0,0,
O030720,2025-02-18 07:17:12,2025-02-17 07:17:12,6.0,Late,0,0,
O030721,2025-11-02 11:57:27,2025-11-01 11:57:27,3.0,Late,0,0,
O030722,2025-10-22 11:25:44,2025-10-22 11:25:44,7.0,On Time,0,0,
O030723,2025-12-15 01:28:33,2025-12-15 01:28:33,3.0,On Time,0,0,
O030724,2025-07-21 16:04:24,2025-07-22 16:04:24,3.0,On Time,0,0,
O030725,2025-12-15 10:14:23,2025-12-15 10:14:23,4.0,On Time,0,0,
O030726,2025-09-22 08:13:20,2025-09-22 08:13:20,4.0,On Time,0,0,
O030727,2025-03-30 17:30:58,2025-03-30 17:30:58,4.0,On Time,0,0,
O030728,2025-01-23 04:19:09,2025-01-24 04:19:09,4.0,On Time,0,0,
O030729,2025-02-26 10:31:05,2025-02-26 10:31:05,2.0,On Time,0,0,
O030730,2025-08-05 09:36:28,2025-08-05 09:36:28,3.0,On Time,0,0,
O030731,2025-04-15 07:34:41,2025-04-15 07:34:41,3.0,On Time,0,0,
O030732,2025-06-22 06:14:37,2025-06-21 06:14:37,4.0,Late,0,0,
O030733,2025-09-08 19:03:34,2025-09-07 19:03:34,3.0,Late,0,0,
O030734,2025-02-18 11:37:22,2025-02-17 11:37:22,3.0,Late,0,0,
O030735,,,,Cancelled,1,0,
O030736,2025-11-18 05:17:59,2025-11-18 05:17:59,3.0,On Time,0,0,
O030737,2025-06-02 11:49:34,2025-06-02 11:49:34,4.0,On Time,0,0,
O030738,2025-12-24 06:52:38,2025-12-24 06:52:38,3.0,On Time,0,0,
O030739,,,,Cancelled,1,0,
O030740,2025-06-09 06:01:26,2025-06-09 06:01:26,4.0,On Time,0,0,
O030741,2025-02-05 06:53:59,2025-02-06 06:53:59,5.0,On Time,0,0,
O030742,2025-09-18 06:31:19,2025-09-18 06:31:19,5.0,On Time,0,0,
O030743,2025-08-02 23:06:59,2025-08-02 23:06:59,4.0,On Time,0,0,
O030744,2025-12-12 04:01:06,2025-12-12 04:01:06,2.0,On Time,0,0,
O030745,2025-06-27 22:40:10,2025-06-27 22:40:10,5.0,On Time,0,0,
O030746,2025-02-07 03:25:46,2025-02-08 03:25:46,2.0,On Time,0,0,
O030747,2025-09-20 15:10:45,2025-09-20 15:10:45,4.0,On Time,0,0,
O030748,2025-04-10 03:29:30,2025-04-10 03:29:30,4.0,On Time,0,0,
O030749,2025-12-20 16:09:16,2025-12-19 16:09:16,4.0,Late,0,0,
O030750,2025-07-14 05:49:21,2025-07-14 05:49:21,4.0,On Time,0,0,
O030751,2025-09-28 00:51:58,2025-09-29 00:51:58,1.0,On Time,0,0,
O030752,2025-02-24 07:32:51,2025-02-24 07:32:51,4.0,On Time,0,0,
O030753,2025-04-23 04:38:57,2025-04-23 04:38:57,4.0,On Time,0,1,Quality
O030754,2025-12-16 21:41:54,2025-12-16 21:41:54,4.0,On Time,0,0,
O030755,2025-12-28 00:08:33,2025-12-28 00:08:33,3.0,On Time,0,0,
O030756,2025-12-09 20:39:48,2025-12-09 20:39:48,2.0,Late,0,0,
O030757,2025-05-03 15:52:54,2025-05-03 15:52:54,3.0,On Time,0,0,
O030758,2025-05-12 20:46:06,2025-05-12 20:46:06,2.0,On Time,0,1,Wrong Item
O030759,2025-12-26 15:16:23,2025-12-26 15:16:23,3.0,On Time,0,0,
O030760,2025-11-02 08:23:49,2025-11-01 08:23:49,5.0,Late,0,0,
O030761,2025-11-15 02:34:18,2025-11-15 02:34:18,4.0,On Time,0,0,
O030762,2025-11-07 10:23:52,2025-11-07 10:23:52,3.0,On Time,0,0,
O030763,2025-06-13 23:56:54,2025-06-13 23:56:54,5.0,On Time,0,0,
O030764,2025-05-25 08:36:37,2025-05-25 08:36:37,6.0,On Time,0,0,
O030765,2025-10-10 09:12:30,2025-10-11 09:12:30,1.0,On Time,0,0,
O030766,2025-08-14 22:24:36,2025-08-15 22:24:36,1.0,On Time,0,0,
O030767,2025-11-18 09:34:17,2025-11-18 09:34:17,4.0,On Time,0,0,
O030768,2025-12-12 18:56:15,2025-12-12 18:56:15,2.0,On Time,0,0,
O030769,2025-12-13 22:37:52,2025-12-13 22:37:52,2.0,On Time,0,0,
O030770,2025-05-14 21:45:04,2025-05-14 21:45:04,5.0,On Time,0,0,
O030771,2025-04-13 01:19:30,2025-04-13 01:19:30,4.0,On Time,0,0,
O030772,2025-05-07 16:28:51,2025-05-08 16:28:51,1.0,On Time,0,0,
O030773,2025-03-24 04:49:51,2025-03-24 04:49:51,5.0,On Time,0,0,
O030774,2025-07-11 14:54:15,2025-07-11 14:54:15,5.0,On Time,0,0,
O030775,2025-12-12 04:22:38,2025-12-12 04:22:38,3.0,On Time,0,0,
O030776,2026-01-02 13:58:28,2026-01-02 13:58:28,3.0,On Time,0,1,Quality
O030777,2025-08-09 16:08:59,2025-08-10 16:08:59,1.0,On Time,0,0,
O030778,2025-12-30 15:43:53,2025-12-31 15:43:53,1.0,On Time,0,0,
O030779,2025-10-16 16:44:08,2025-10-15 16:44:08,5.0,Late,0,0,
O030780,,,,Cancelled,1,0,
