order_id,product_id,quantity,unit_price,discount,revenue,profit
O004395,P0089,2,1289.74,0,2579.48,1226.04
O047417,P0144,1,262.97,0,262.97,120.13
O053770,P0176,1,3057.37,0,3057.37,1841.24
O054643,P0093,1,3133.0,150,2983.0,1987.77
O050974,P0048,1,859.07,50,809.07,329.62
O028755,P0056,1,2094.07,50,2044.07,1117.88
O054395,P0182,1,1660.47,0,1660.47,924.62
O044422,P0045,2,1300.71,100,2401.43,1052.61
O039637,P0051,1,1416.3,0,1416.3,894.99
O053479,P0093,1,3102.78,0,3102.78,2107.55
O050518,P0048,2,837.36,50,1574.72,615.82
O049787,P0168,1,719.28,25,694.28,267.09
O010444,P0158,1,1147.57,100,1047.57,387.65
O025193,P0050,2,3564.92,50,7029.85,3780.71
O054148,P0107,1,435.09,0,435.09,192.33
O018875,P0028,1,2289.27,0,2289.27,1162.54
O026949,P0060,2,812.46,0,1624.92,842.22
O047090,P0039,1,1525.43,25,1500.43,836.94
O008996,P0126,1,824.57,50,774.57,373.85
O022458,P0151,3,2353.43,100,6760.28,3060.05
O041768,P0123,1,1824.27,25,1799.27,760.42
O006849,P0090,3,1345.69,25,3962.07,2105.16
O052177,P0084,3,732.04,150,1746.12,460.65
O029060,P0046,2,2899.3,0,5798.6,3397.5
O034500,P0026,2,1505.56,0,3011.13,1842.13
O039027,P0031,1,873.37,0,873.37,485.15
O025619,P0015,1,1102.76,0,1102.76,625.68
O027346,P0041,1,1771.4,25,1746.4,872.42
O019576,P0059,1,3379.16,0,3379.16,1893.84
O023617,P0072,1,687.63,25,662.63,219.96
O027231,P0192,2,1510.92,0,3021.85,1616.33
O032889,P0136,1,1980.12,0,1980.12,1108.16
O049468,P0148,1,440.32,0,440.32,185.88
O053109,P0093,1,3218.14,150,3068.14,2072.91
O023271,P0077,1,297.71,50,247.71,85.39
O001793,P0165,1,1721.93,0,1721.93,1116.04
O047714,P0087,3,3948.07,50,11694.22,6473.65
O045614,P0087,1,3853.61,0,3853.61,2113.42
O007626,P0123,3,1827.09,50,5331.28,2214.73
O009427,P0116,3,538.88,100,1316.65,506.92
O015797,P0096,1,540.83,0,540.83,291.64
O005645,P0009,1,1017.98,25,992.98,581.64
O035920,P0138,1,495.1,0,495.1,217.74
O049161,P0133,2,1910.39,25,3770.79,1686.21
O018568,P0184,1,1631.9,50,1581.9,790.56
O040703,P0154,1,2460.79,25,2435.79,1134.54
O046324,P0116,1,526.39,50,476.39,206.48
O043864,P0055,1,1140.6,50,1090.6,469.09
O046897,P0186,2,3053.44,0,6106.88,3115.12
O026332,P0192,1,1490.41,50,1440.41,737.65
O038978,P0165,1,1699.1,0,1699.1,1093.21
O002114,P0148,1,444.49,100,344.49,90.05
O037086,P0136,1,1963.56,150,1813.56,941.6
O048155,P0146,1,677.9,0,677.9,305.67
O038488,P0172,1,916.3,0,916.3,242.46
O017016,P0026,1,1545.08,25,1520.08,935.58
O047752,P0096,1,531.88,0,531.88,282.69
O027340,P0037,1,326.26,100,226.26,25.27
O029749,P0187,2,2468.19,100,4736.39,2528.87
O050683,P0139,2,743.46,50,1386.93,694.93
O017182,P0031,1,879.97,50,829.97,441.75
O035690,P0013,1,1610.63,150,1460.63,771.05
O033597,P0091,1,1999.71,25,1974.71,1048.43
O049992,P0156,2,632.57,25,1215.14,376.5
O019809,P0176,1,3027.0,0,3027.0,1810.87
O051760,P0105,1,941.41,100,841.41,418.72
O029255,P0023,1,357.4,0,357.4,147.02
O035701,P0144,1,259.13,150,109.13,-33.71
O018060,P0167,2,1641.26,100,3082.53,1813.19
O034084,P0079,1,1662.03,25,1637.03,909.24
O043575,P0162,2,1688.75,150,3077.51,1334.15
O051319,P0056,1,2061.34,0,2061.34,1135.15
O052350,P0112,1,434.25,0,434.25,147.2
O001375,P0151,1,2379.68,100,2279.68,1046.27
O027173,P0084,1,721.65,0,721.65,293.16
O010920,P0116,1,529.24,0,529.24,259.33
O017717,P0053,1,3125.44,0,3125.44,1471.73
O050316,P0001,1,813.82,50,763.82,258.73
O011979,P0137,3,1193.82,100,3281.46,1232.64
O052177,P0129,2,1258.05,100,2316.1,1249.34
O039422,P0031,3,847.37,0,2542.1,1377.44
O023981,P0142,1,1013.01,150,863.01,360.4
O025033,P0087,1,3773.0,25,3748.0,2007.81
O019682,P0036,1,792.28,25,767.28,467.62
O033396,P0033,1,1439.88,50,1389.88,820.01
O051659,P0060,1,772.23,0,772.23,380.88
O025285,P0076,1,282.16,150,132.16,-9.04
O001461,P0127,2,950.7,0,1901.39,931.25
O034922,P0071,1,1650.74,0,1650.74,707.85
O009150,P0145,1,2555.86,0,2555.86,1195.94
O002385,P0026,2,1548.55,50,2997.1,1828.1
O006183,P0188,2,6974.54,150,13649.08,8428.02
O039162,P0017,1,1047.96,0,1047.96,507.95
O053160,P0076,1,272.45,100,172.45,31.25
O021526,P0045,1,1254.21,0,1254.21,579.8
O034658,P0179,3,446.22,50,1188.66,553.14
O031824,P0185,4,2119.94,25,8379.74,4649.62
O052447,P0115,1,5216.71,100,5116.71,2206.33
O043596,P0001,2,783.37,0,1566.73,556.55
O033403,P0185,3,2169.77,50,6359.31,3561.72
O014757,P0095,3,758.34,25,2200.03,766.45
O001682,P0068,1,3975.75,0,3975.75,1573.81
O006052,P0072,1,696.66,25,671.66,228.99
O030506,P0183,1,642.78,25,617.78,382.71
O031683,P0113,1,1258.32,0,1258.32,719.18
O030342,P0001,1,806.16,150,656.16,151.07
O053133,P0038,1,1098.22,0,1098.22,670.32
O042059,P0032,1,658.14,25,633.14,344.01
O010806,P0162,1,1767.9,0,1767.9,896.22
O029378,P0125,1,1192.62,25,1167.62,648.54
O005738,P0115,1,5203.18,0,5203.18,2292.8
O013317,P0153,1,766.52,0,766.52,296.81
O026895,P0195,1,853.01,25,828.01,415.08
O019580,P0175,2,2817.03,0,5634.06,3373.44
O045651,P0145,1,2559.1,0,2559.1,1199.18
O009582,P0178,1,2191.21,100,2091.21,1058.72
O035143,P0047,1,1392.27,0,1392.27,422.17
O054221,P0129,1,1269.49,100,1169.49,636.11
O002330,P0046,1,2802.81,0,2802.81,1602.26
O039848,P0177,2,1135.16,50,2170.32,1031.8
O050774,P0180,1,938.58,0,938.58,469.99
O018207,P0061,2,2190.36,0,4380.73,2453.59
O021918,P0109,1,730.81,0,730.81,423.56
O053640,P0006,4,1457.52,0,5830.09,2359.61
O005151,P0187,1,2458.57,50,2408.57,1304.81
O040840,P0016,4,1691.39,0,6765.55,2592.79
O009621,P0022,3,483.16,0,1449.48,570.45
O005413,P0169,3,1477.52,0,4432.55,2563.61
O030729,P0045,3,1283.57,25,3775.72,1752.49
O051094,P0029,1,306.1,0,306.1,160.67
O023169,P0164,1,1339.55,0,1339.55,709.46
O009046,P0052,1,1072.44,0,1072.44,303.07
O024339,P0044,1,2286.01,100,2186.01,935.84
O040264,P0170,1,1287.32,0,1287.32,686.03
O042277,P0026,1,1528.54,25,1503.54,919.04
O031687,P0166,2,933.7,150,1567.39,616.29
O051857,P0040,1,940.26,0,940.26,554.22
O007084,P0187,1,2379.88,50,2329.88,1226.12
O050156,P0062,1,1090.79,25,1065.79,583.57
O027796,P0073,1,266.52,150,116.52,-63.07
O052583,P0063,4,2909.49,100,11237.96,6067.2
O043082,P0157,1,1235.74,25,1210.74,619.68
O013826,P0068,1,4054.61,25,4029.61,1627.67
O019941,P0185,1,2067.55,0,2067.55,1135.02
O027328,P0127,1,967.96,0,967.96,482.89
O025557,P0039,2,1530.01,0,3060.02,1733.04
O049675,P0155,1,1212.41,0,1212.41,617.5
O008115,P0064,1,2832.63,25,2807.63,1517.72
O046750,P0188,2,6984.12,25,13918.23,8697.17
O030458,P0072,1,676.58,0,676.58,233.91
O015322,P0098,2,733.84,0,1467.67,660.93
O001945,P0028,4,2295.31,0,9181.23,4674.31
O040485,P0023,1,356.85,0,356.85,146.47
O005524,P0178,2,2159.63,0,4319.25,2254.27
O028946,P0053,1,3100.72,0,3100.72,1447.01
O026848,P0134,1,2755.26,0,2755.26,1567.75
O008585,P0118,2,870.27,50,1640.53,506.61
O034375,P0124,1,758.66,100,658.66,214.59
O053338,P0142,1,968.92,25,943.92,441.31
O025080,P0029,1,304.81,0,304.81,159.38
O023107,P0120,1,2481.64,0,2481.64,1209.72
O046087,P0186,1,3142.38,0,3142.38,1646.5
O009874,P0192,1,1528.73,0,1528.73,825.97
O012557,P0132,1,858.33,0,858.33,469.24
O011346,P0191,2,5185.59,150,10071.19,5758.53
O049132,P0035,1,3717.83,25,3692.83,2006.41
O029477,P0117,1,518.36,25,493.36,275.93
O030430,P0007,1,783.64,0,783.64,352.52
O053727,P0126,1,824.12,0,824.12,423.4
O037447,P0190,1,1169.64,0,1169.64,756.34
O033247,P0012,1,294.84,25,269.84,109.32
O037097,P0048,1,841.41,25,816.41,336.96
O026520,P0081,1,1723.64,50,1673.64,954.52
O012043,P0044,1,2228.24,150,2078.24,828.07
O032914,P0181,1,4874.09,150,4724.09,2305.51
O004964,P0114,1,662.37,25,637.37,275.41
O011549,P0022,4,485.64,50,1742.54,570.5
O020147,P0111,2,1269.43,0,2538.86,1387.26
O017253,P0154,3,2578.65,0,7735.95,3832.2
O048443,P0079,1,1630.83,0,1630.83,903.04
O049924,P0108,1,558.82,0,558.82,253.89
O001212,P0169,1,1504.76,25,1479.76,856.78
O048682,P0115,1,5220.96,50,5170.96,2260.58
O036288,P0042,1,942.34,25,917.34,506.05
O022553,P0001,1,803.14,25,778.14,273.05
O047934,P0004,1,2238.12,0,2238.12,1130.97
O035741,P0161,4,2797.55,150,10590.2,4332.08
O042702,P0168,1,726.34,0,726.34,299.15
O024435,P0050,3,3676.45,50,10879.35,6005.64
O006904,P0067,2,736.17,150,1172.35,323.47
O008787,P0142,2,1005.21,0,2010.42,1005.2
O038249,P0135,2,2424.04,0,4848.08,2101.8
O028348,P0124,1,766.9,150,616.9,172.83
O053696,P0042,1,954.09,0,954.09,542.8
O047142,P0193,1,184.98,0,184.98,55.91
O044056,P0067,1,763.09,50,713.09,288.65
O033423,P0036,1,791.03,25,766.03,466.37
O004243,P0091,2,1959.49,0,3918.99,2066.43
O008356,P0188,1,7075.74,50,7025.74,4415.21
O053663,P0061,1,2162.33,100,2062.33,1098.76
O024571,P0186,1,3062.82,50,3012.82,1516.94
O044062,P0036,1,779.52,50,729.52,429.86
O049559,P0169,2,1497.3,0,2994.59,1748.63
O023886,P0137,1,1159.47,0,1159.47,476.53
O009324,P0017,1,1034.44,0,1034.44,494.43
O026642,P0165,2,1645.39,25,3240.78,2029.0
O013605,P0196,1,997.56,0,997.56,589.86
O020838,P0090,1,1365.83,25,1340.83,721.86
O026259,P0184,4,1663.49,0,6653.97,3488.61
O023081,P0134,1,2687.82,150,2537.82,1350.31
O009371,P0060,2,814.82,0,1629.64,846.94
O042878,P0162,3,1686.31,25,4983.93,2368.89
O017216,P0099,1,643.07,100,543.07,117.48
O035773,P0158,1,1132.5,0,1132.5,472.58
O008959,P0073,2,276.34,25,502.68,143.5
O015136,P0059,3,3383.17,100,9849.52,5393.56
O034442,P0029,1,310.19,0,310.19,164.76
O053398,P0131,2,1697.89,50,3295.79,1476.61
O033171,P0149,3,752.66,25,2182.97,999.2
O040176,P0172,2,936.14,0,1872.27,524.59
O008037,P0027,1,1131.08,25,1106.08,382.09
O052785,P0030,1,276.6,0,276.6,149.28
O044594,P0174,2,1126.54,25,2203.08,793.24
O035511,P0149,4,766.4,0,3065.6,1487.24
O027947,P0080,1,1471.39,100,1371.39,762.64
O012675,P0083,1,384.7,0,384.7,186.17
O014812,P0053,1,3130.4,25,3105.4,1451.69
O024364,P0175,1,2944.39,150,2794.39,1664.08
O024786,P0195,2,832.93,0,1665.87,840.01
O049044,P0111,2,1252.78,0,2505.56,1353.96
O015336,P0014,3,706.06,0,2118.17,1201.46
O016926,P0107,1,413.19,0,413.19,170.43
O054916,P0133,1,1921.65,0,1921.65,879.36
O042805,P0008,1,1545.74,0,1545.74,922.26
O042728,P0169,1,1507.42,50,1457.42,834.44
O017564,P0140,1,579.57,0,579.57,287.28
O053201,P0009,3,975.86,50,2777.57,1543.55
O003436,P0110,1,284.58,0,284.58,184.66
O039453,P0015,3,1047.79,50,2993.37,1562.13
O034452,P0139,1,757.26,0,757.26,411.26
O023587,P0006,1,1495.6,0,1495.6,627.98
O011868,P0167,2,1596.8,0,3193.6,1924.26
O026454,P0181,1,4686.47,0,4686.47,2267.89
O015433,P0040,1,912.19,150,762.19,376.15
O033420,P0020,1,678.31,0,678.31,381.58
O047540,P0095,1,725.29,0,725.29,247.43
O050683,P0174,3,1137.12,50,3261.36,1146.6
O037881,P0023,1,356.91,25,331.91,121.53
O053261,P0165,1,1705.84,100,1605.84,999.95
O005307,P0058,1,456.73,25,431.73,212.67
O048919,P0018,1,645.11,0,645.11,358.08
O017711,P0076,1,277.23,0,277.23,136.03
O032997,P0103,1,2526.82,25,2501.82,1485.73
O045030,P0102,2,1328.14,25,2606.28,1499.76
O047946,P0015,2,1068.84,25,2087.68,1133.52
O001387,P0031,1,841.62,0,841.62,453.4
O043751,P0041,2,1754.72,0,3509.43,1761.47
O039232,P0034,1,1470.81,150,1320.81,574.05
O030603,P0112,1,428.26,0,428.26,141.21
O035194,P0028,4,2320.89,50,9083.55,4576.63
O021165,P0174,1,1113.78,0,1113.78,408.86
O053670,P0123,3,1829.51,0,5488.53,2371.98
O031280,P0003,1,832.49,0,832.49,448.96
O035477,P0101,1,1298.47,150,1148.47,656.6
O046102,P0102,1,1271.34,0,1271.34,718.08
O000418,P0035,2,3695.2,25,7340.39,3967.55
O027293,P0063,1,2949.26,150,2799.26,1506.57
O020198,P0162,2,1695.62,25,3341.24,1597.88
O017808,P0189,1,415.74,0,415.74,210.65
O032343,P0135,1,2406.89,50,2356.89,983.75
O048396,P0175,2,2935.77,0,5871.53,3610.91
O020348,P0194,1,748.26,0,748.26,314.48
O006433,P0170,1,1280.71,25,1255.71,654.42
O033983,P0138,1,508.41,150,358.41,81.05
O026628,P0154,1,2468.48,0,2468.48,1167.23
O052401,P0124,1,772.66,25,747.66,303.59
O043596,P0082,1,1448.72,0,1448.72,948.78
O016752,P0014,2,703.8,150,1107.59,496.45
O005793,P0151,2,2371.27,25,4692.53,2225.71
O040311,P0042,1,966.95,100,866.95,455.66
O024402,P0115,1,5103.56,100,5003.56,2093.18
O004878,P0020,1,684.85,25,659.85,363.12
O049528,P0147,1,464.81,0,464.81,260.69
O007895,P0045,2,1255.47,50,2410.93,1062.11
O051119,P0011,1,731.61,0,731.61,441.2
O000675,P0176,1,3005.36,0,3005.36,1789.23
O025109,P0063,1,2942.6,0,2942.6,1649.91
O003279,P0056,1,2100.4,25,2075.4,1149.21
O003582,P0051,1,1451.63,0,1451.63,930.32
O023359,P0200,2,876.56,100,1553.12,525.54
O019222,P0043,1,970.12,0,970.12,401.63
O008190,P0120,1,2536.86,150,2386.86,1114.94
O025178,P0055,1,1128.43,0,1128.43,506.92
O015213,P0160,1,1305.27,0,1305.27,604.99
O042281,P0153,1,785.79,100,685.79,216.08
O012303,P0073,1,272.25,50,222.25,42.66
O032577,P0023,1,370.96,25,345.96,135.58
O051938,P0012,1,296.88,0,296.88,136.36
O010413,P0108,1,552.61,0,552.61,247.68
O029282,P0124,1,784.24,150,634.24,190.17
O035393,P0136,1,1924.16,25,1899.16,1027.2
O054292,P0020,1,711.4,25,686.4,389.67
O029979,P0184,2,1632.66,0,3265.32,1682.64
O009079,P0061,2,2201.69,0,4403.38,2476.24
O015262,P0164,4,1386.63,0,5546.5,3026.14
O041744,P0111,1,1231.03,50,1181.03,605.23
O049548,P0069,1,2091.62,0,2091.62,1188.75
O011333,P0027,1,1159.49,25,1134.49,410.5
O034101,P0030,2,267.12,0,534.24,279.6
O040394,P0193,1,190.28,0,190.28,61.21
O009372,P0048,1,839.72,0,839.72,360.27
O000600,P0163,2,2364.82,0,4729.64,2741.5
O004628,P0016,2,1688.81,50,3277.63,1191.25
O031276,P0089,1,1257.15,150,1107.15,430.43
O024938,P0187,2,2363.47,0,4726.94,2519.42
O033124,P0004,1,2233.05,25,2208.05,1100.9
O013594,P0135,2,2344.96,0,4689.93,1943.65
O025335,P0101,1,1314.53,25,1289.53,797.66
O014527,P0177,1,1120.53,0,1120.53,551.27
O035020,P0196,3,956.39,50,2719.18,1496.08
O014851,P0157,1,1247.72,25,1222.72,631.66
O009152,P0126,1,856.38,25,831.38,430.66
O021617,P0003,1,825.84,50,775.84,392.31
O023326,P0126,2,831.06,0,1662.13,860.69
O046632,P0198,1,2577.41,100,2477.41,1218.38
O012127,P0070,3,1237.5,25,3637.51,2071.72
O002432,P0114,1,686.74,150,536.74,174.78
O004134,P0015,2,1062.81,0,2125.61,1171.45
O010509,P0084,1,716.55,100,616.55,188.06
O006330,P0127,1,984.67,25,959.67,474.6
O015775,P0055,2,1132.95,25,2215.9,972.88
O054128,P0165,1,1699.66,0,1699.66,1093.77
O045689,P0141,1,487.92,25,462.92,265.78
O051132,P0040,1,963.32,25,938.32,552.28
O011969,P0044,1,2352.32,150,2202.32,952.15
O050166,P0109,1,736.17,25,711.17,403.92
O009027,P0025,1,736.84,50,686.84,302.16
O009940,P0190,1,1156.05,50,1106.05,692.75
O000506,P0039,2,1578.56,50,3057.11,1730.13
O014739,P0048,2,841.17,150,1382.34,423.44
O001016,P0125,1,1135.77,25,1110.77,591.69
O013215,P0144,1,251.43,0,251.43,108.59
O042045,P0059,1,3270.83,0,3270.83,1785.51
O033499,P0099,1,659.59,25,634.59,209.0
O042187,P0120,1,2569.98,0,2569.98,1298.06
O033137,P0134,1,2642.74,0,2642.74,1455.23
O003185,P0086,2,1421.89,0,2843.79,1847.57
O011287,P0028,1,2347.25,25,2322.25,1195.52
O047511,P0091,2,1913.09,0,3826.19,1973.63
O004125,P0112,1,429.83,25,404.83,117.78
O018631,P0174,1,1138.66,0,1138.66,433.74
O012540,P0009,1,1000.57,50,950.57,539.23
O021484,P0148,1,436.8,25,411.8,157.36
O039255,P0038,1,1068.98,25,1043.98,616.08
O016007,P0140,2,588.65,0,1177.29,592.71
O052798,P0150,1,1660.59,0,1660.59,857.22
O002607,P0184,1,1645.55,0,1645.55,854.21
O002300,P0014,1,721.1,100,621.1,315.53
O053995,P0168,3,698.52,50,1945.55,663.98
O053648,P0038,1,1115.46,0,1115.46,687.56
O036512,P0136,1,2017.28,50,1967.28,1095.32
O047957,P0089,2,1278.83,0,2557.67,1204.23
O019966,P0032,2,629.73,150,959.47,381.21
O011326,P0027,2,1114.87,25,2179.74,731.76
O020973,P0147,1,452.31,0,452.31,248.19
O038212,P0118,1,851.01,0,851.01,284.05
O004375,P0146,1,665.14,25,640.14,267.91
O009533,P0001,2,786.01,50,1472.03,461.85
O005882,P0021,2,3087.79,50,6075.58,3045.82
O047712,P0176,2,3052.97,0,6105.94,3673.68
O004626,P0017,1,1048.74,0,1048.74,508.73
O017546,P0019,3,443.66,150,880.97,67.61
O034107,P0042,1,959.8,25,934.8,523.51
O000812,P0120,1,2528.34,100,2428.34,1156.42
O007588,P0066,1,554.46,0,554.46,333.14
O051890,P0165,1,1719.95,0,1719.95,1114.06
O001635,P0015,1,1060.57,100,960.57,483.49
O037098,P0197,2,1150.51,50,2201.02,798.5
O028009,P0161,2,2737.72,0,5475.44,2346.38
O005877,P0134,3,2695.25,0,8085.75,4523.22
O049089,P0087,1,3815.88,150,3665.88,1925.69
O018117,P0035,1,3853.32,50,3803.32,2116.9
O004501,P0194,2,786.65,0,1573.29,705.73
O044673,P0113,1,1234.84,25,1209.84,670.7
O054171,P0133,1,1906.27,0,1906.27,863.98
O001736,P0165,1,1700.16,0,1700.16,1094.27
O051059,P0060,2,810.37,25,1570.73,788.03
O039803,P0133,1,1987.91,50,1937.91,895.62
O003623,P0135,1,2358.87,50,2308.87,935.73
O032291,P0058,1,471.72,150,321.72,102.66
O011809,P0151,3,2363.51,25,7015.54,3315.31
O002697,P0053,1,3100.2,0,3100.2,1446.49
O052402,P0099,1,649.43,0,649.43,223.84
O023691,P0061,1,2200.09,50,2150.09,1186.52
O035807,P0004,1,2231.98,0,2231.98,1124.83
O032430,P0038,1,1107.66,25,1082.66,654.76
O023319,P0140,1,579.81,25,554.81,262.52
O040755,P0138,1,515.66,50,465.66,188.3
O027200,P0163,1,2366.06,100,2266.06,1271.99
O030492,P0168,1,711.06,100,611.06,183.87
O021709,P0034,1,1534.58,50,1484.58,737.82
O022954,P0067,2,755.44,25,1460.88,612.0
O050373,P0026,1,1520.83,0,1520.83,936.33
O049180,P0184,1,1644.27,25,1619.27,827.93
O039427,P0101,1,1277.04,150,1127.04,635.17
O005180,P0027,3,1138.86,100,3116.58,944.61
O051152,P0168,1,697.4,25,672.4,245.21
O016435,P0131,1,1764.71,25,1739.71,830.12
O039382,P0162,2,1764.33,0,3528.67,1785.31
O020159,P0073,2,266.57,25,483.14,123.96
O052082,P0023,3,365.4,0,1096.2,465.06
O027531,P0050,1,3693.68,0,3693.68,2069.11
O042715,P0154,3,2482.58,0,7447.73,3543.98
O003142,P0016,1,1701.39,0,1701.39,658.2
O054579,P0085,2,981.67,0,1963.34,1089.9
O054164,P0045,1,1309.48,50,1259.48,585.07
O006886,P0023,1,360.7,50,310.7,100.32
O024862,P0073,2,274.26,25,498.53,139.35
O015049,P0200,1,859.31,25,834.31,320.52
O049492,P0052,1,1076.44,25,1051.44,282.07
O005005,P0179,1,446.24,25,421.24,209.4
O009929,P0017,1,1064.05,150,914.05,374.04
O006817,P0196,1,964.13,25,939.13,531.43
O028370,P0179,1,431.03,0,431.03,219.19
O051426,P0173,2,5612.81,0,11225.61,6847.57
O010283,P0073,1,266.98,0,266.98,87.39
O000712,P0176,2,2936.96,50,5773.93,3341.67
O053661,P0053,1,3080.52,0,3080.52,1426.81
O020773,P0198,1,2565.73,25,2540.73,1281.7
O021465,P0121,2,1753.55,50,3407.11,1621.27
O004651,P0041,1,1747.99,50,1697.99,824.01
O049669,P0065,1,1340.41,50,1290.41,814.33
O044523,P0047,1,1417.06,25,1392.06,421.96
O014693,P0046,1,2777.81,25,2752.81,1552.26
O013257,P0171,1,511.21,50,461.21,248.28
O032989,P0079,3,1682.21,150,4596.62,2413.25
O003751,P0157,1,1251.17,25,1226.17,635.11
O037047,P0050,1,3706.67,100,3606.67,1982.1
O007951,P0004,2,2222.89,25,4395.78,2181.48
O011421,P0006,1,1512.43,0,1512.43,644.81
O027264,P0076,1,278.35,0,278.35,137.15
O001793,P0193,2,181.45,0,362.9,104.76
O010804,P0016,1,1732.56,0,1732.56,689.37
O045671,P0013,1,1596.05,0,1596.05,906.47
O024371,P0043,1,1007.21,0,1007.21,438.72
O042261,P0159,3,1973.21,50,5769.64,3126.79
O027296,P0110,1,275.29,100,175.29,75.37
O017409,P0014,2,727.59,25,1405.18,794.04
O009358,P0081,1,1690.22,0,1690.22,971.1
O019006,P0152,1,1283.2,150,1133.2,588.04
O040075,P0168,4,708.41,0,2833.64,1124.88
O012274,P0025,1,738.4,25,713.4,328.72
O042949,P0088,2,1155.71,0,2311.42,1177.04
O026525,P0083,1,391.65,25,366.65,168.12
O016393,P0012,1,293.47,100,193.47,32.95
O015186,P0175,1,2814.66,25,2789.66,1659.35
O031903,P0108,1,551.98,0,551.98,247.05
O029072,P0114,1,681.3,150,531.3,169.34
O004617,P0063,1,2937.07,150,2787.07,1494.38
O002627,P0033,3,1457.59,25,4297.77,2588.16
O034544,P0140,3,609.08,0,1827.25,950.38
O016658,P0197,1,1145.0,0,1145.0,443.74
O017733,P0087,1,3943.01,50,3893.01,2152.82
O024691,P0118,2,858.72,0,1717.43,583.51
O021478,P0180,2,959.86,50,1819.72,882.54
O038999,P0129,1,1308.09,50,1258.09,724.71
O008785,P0133,1,1889.35,100,1789.35,747.06
O003178,P0178,1,2167.96,50,2117.96,1085.47
O020349,P0090,1,1405.82,0,1405.82,786.85
O022028,P0085,1,989.79,0,989.79,553.07
O029507,P0087,1,3897.76,0,3897.76,2157.57
O016795,P0089,2,1284.85,0,2569.7,1216.26
O030733,P0082,2,1474.72,100,2749.45,1749.57
O040129,P0018,1,638.22,0,638.22,351.19
O053824,P0167,1,1600.1,25,1575.1,940.43
O004838,P0014,1,708.75,0,708.75,403.18
O008142,P0092,3,3027.26,25,9006.78,5128.23
O037561,P0005,1,2549.83,0,2549.83,1449.19
O020102,P0088,3,1176.21,0,3528.63,1827.06
O046536,P0052,1,1086.6,0,1086.6,317.23
O040205,P0035,2,3742.01,25,7434.02,4061.18
O031191,P0084,1,746.12,0,746.12,317.63
O026223,P0002,2,1752.54,150,3205.08,1314.84
O009016,P0137,1,1223.6,50,1173.6,490.66
O052927,P0016,1,1724.3,25,1699.3,656.11
O054473,P0187,1,2469.86,0,2469.86,1366.1
O014015,P0036,1,790.65,0,790.65,490.99
O028381,P0011,1,715.65,0,715.65,425.24
O018297,P0088,1,1123.52,150,973.52,406.33
O042363,P0172,1,914.56,0,914.56,240.72
O045725,P0128,2,822.66,0,1645.32,985.8
O053537,P0090,2,1376.48,0,2752.97,1515.03
O012268,P0157,1,1256.36,100,1156.36,565.3
O032224,P0086,1,1465.19,25,1440.19,942.08
O041452,P0152,1,1287.75,25,1262.75,717.59
O027595,P0171,1,524.04,150,374.04,161.11
O009454,P0176,1,3045.59,0,3045.59,1829.46
O047730,P0076,1,277.83,50,227.83,86.63
O010665,P0119,4,863.5,100,3054.02,1085.02
O035131,P0020,3,682.25,0,2046.75,1156.56
O046421,P0109,1,717.5,0,717.5,410.25
O024371,P0177,2,1107.79,50,2115.57,977.05
O039134,P0072,3,665.07,25,1920.2,592.19
O034211,P0095,1,753.22,50,703.22,225.36
O027437,P0096,1,530.84,0,530.84,281.65
O006173,P0025,1,718.58,25,693.58,308.9
O026521,P0196,1,965.09,25,940.09,532.39
O048205,P0005,1,2583.82,150,2433.82,1333.18
O031705,P0148,1,445.67,0,445.67,191.23
O027114,P0034,3,1528.39,0,4585.18,2344.9
O032852,P0045,2,1292.14,0,2584.29,1235.47
O031081,P0059,1,3423.62,0,3423.62,1938.3
O002324,P0165,1,1730.68,0,1730.68,1124.79
O051773,P0005,1,2536.63,25,2511.63,1410.99
O002481,P0136,1,1962.81,0,1962.81,1090.85
O002414,P0123,2,1852.83,25,3655.66,1577.96
O040782,P0200,1,866.46,0,866.46,352.67
O019476,P0198,1,2466.26,100,2366.26,1107.23
O054432,P0110,1,275.14,150,125.14,25.22
O019410,P0084,2,750.08,100,1300.17,443.19
O039921,P0077,1,293.14,50,243.14,80.82
O044221,P0198,2,2471.12,0,4942.24,2424.18
O030418,P0188,1,7195.41,50,7145.41,4534.88
O012053,P0183,2,642.81,50,1185.61,715.47
O014431,P0194,1,769.08,0,769.08,335.3
O016689,P0156,1,621.39,25,596.39,177.07
O018535,P0147,1,453.15,25,428.15,224.03
O018706,P0046,3,2784.92,0,8354.75,4753.1
O049309,P0145,1,2480.64,0,2480.64,1120.72
O042893,P0126,1,842.93,0,842.93,442.21
O014179,P0095,2,737.53,50,1375.07,419.35
O052748,P0076,1,266.49,150,116.49,-24.71
O037759,P0103,2,2459.33,100,4718.67,2686.49
O006196,P0192,1,1519.1,100,1419.1,716.34
O006640,P0127,1,973.48,50,923.48,438.41
O046865,P0031,1,860.34,100,760.34,372.12
O036135,P0135,2,2367.9,150,4435.81,1689.53
O020920,P0120,1,2560.58,0,2560.58,1288.66
O046212,P0089,1,1294.37,25,1269.37,592.65
O051267,P0154,1,2591.4,50,2541.4,1240.15
O034209,P0143,1,1050.34,0,1050.34,604.64
O008114,P0138,1,497.54,25,472.54,195.18
O000805,P0192,1,1447.17,0,1447.17,744.41
O034750,P0174,2,1135.66,0,2271.31,861.47
