customer_id,churn_probability,risk_score,risk_segment,value_segment,retention_priority,actual_churn,predicted_churn,total_orders,total_revenue,total_profit,profit_margin,avg_order_value,avg_discount,recency_days,age,region,subscription_type,acquisition_channel,cancelled_orders,cancellation_rate,customer_lifetime_days,returned_orders,return_rate,revenue_per_order
C07008,0.2735438816116533,27.35,Medium Risk,High Value,High Priority,0,1,7,24090.32,11565.22,0.48007747510203264,3441.4742857142855,78.57142857142857,21,32.0,East,Basic,Social Media,0,0.0,230,1,0.14285714285714285,3441.4742857142855
C00252,0.27347170267317783,27.35,Medium Risk,Medium Value,Medium Priority,0,1,2,6189.89,3166.63,0.5115809812452241,3094.945,75.0,4,44.0,West,Basic,Social Media,0,0.0,48,0,0.0,3094.945
C00931,0.2734232050925876,27.34,Medium Risk,Low Value,Monitor,0,1,1,1306.04,457.16,0.35003522097332396,1306.04,150.0,262,28.0,East,Basic,Paid Ads,1,0.5,0,0,0.0,1306.04
C03006,0.2734180833800791,27.34,Medium Risk,Medium Value,Medium Priority,0,1,2,15883.75,6671.870000000001,0.4200437554104038,7941.875,50.0,169,33.0,South,Basic,Social Media,0,0.0,81,0,0.0,7941.875
C00964,0.2733269257314704,27.33,Medium Risk,Medium Value,Medium Priority,0,1,5,11094.69,4512.83,0.40675584446253116,2218.938,140.0,97,51.0,West,Basic,Paid Ads,0,0.0,165,1,0.2,2218.938
C06310,0.27332637590670705,27.33,Medium Risk,Medium Value,Medium Priority,0,1,3,6809.510000000001,3233.53,0.47485501893675164,2269.836666666667,133.33333333333334,36,38.0,South,Basic,Social Media,0,0.0,215,0,0.0,2269.836666666667
C07850,0.27331526119498334,27.33,Medium Risk,High Value,High Priority,0,1,3,17043.190000000002,10082.66,0.5915946486543892,5681.063333333334,216.66666666666666,175,58.0,East,Basic,Paid Ads,0,0.0,93,1,0.3333333333333333,5681.063333333334
C09796,0.27324933463505685,27.32,Medium Risk,Medium Value,Medium Priority,0,1,7,19993.739999999998,9170.029999999999,0.4586450559024975,2856.2485714285713,164.28571428571428,67,45.0,North,Basic,Organic,0,0.0,194,2,0.2857142857142857,2856.2485714285713
C05996,0.2731323254581453,27.31,Medium Risk,Low Value,Monitor,0,1,1,0.0,-135.72,-135.72,0.0,150.0,36,22.0,North,Basic,Social Media,1,0.5,0,0,0.0,0.0
C02373,0.27274463488724926,27.27,Medium Risk,High Value,High Priority,0,1,8,24947.84,12895.68,0.5169056719940484,3118.48,87.5,41,41.0,North,Basic,Social Media,0,0.0,229,0,0.0,3118.48
C06520,0.2726966888903109,27.27,Medium Risk,Medium Value,Medium Priority,0,1,7,13293.240000000002,6125.740000000001,0.4608161742359274,1899.034285714286,100.0,47,55.0,East,Basic,Paid Ads,0,0.0,174,1,0.14285714285714285,1899.034285714286
C02388,0.27245187423649014,27.25,Medium Risk,Medium Value,Medium Priority,0,1,4,13992.92,6886.28,0.49212601801482464,3498.23,150.0,156,49.0,North,Basic,Email,1,0.2,82,2,0.5,3498.23
C09768,0.2724108237701254,27.24,Medium Risk,Medium Value,Medium Priority,0,1,4,10749.68,4585.49,0.4265699071972375,2687.42,150.0,13,48.0,South,Basic,Social Media,0,0.0,86,1,0.25,2687.42
C00359,0.2724018564995669,27.24,Medium Risk,Medium Value,Medium Priority,0,1,3,7602.200000000001,3170.2999999999997,0.41702401936281597,2534.066666666667,183.33333333333334,138,40.0,South,Basic,Paid Ads,0,0.0,59,0,0.0,2534.066666666667
C05287,0.27234933993973354,27.23,Medium Risk,Medium Value,Medium Priority,1,1,3,15285.01,6671.18,0.4364524458930678,5095.003333333333,66.66666666666667,96,22.0,South,Basic,Email,0,0.0,112,0,0.0,5095.003333333333
C06563,0.2722933003272815,27.23,Medium Risk,Medium Value,Medium Priority,0,1,4,16024.32,7711.21,0.48121917185877466,4006.08,100.0,10,29.0,East,Basic,Social Media,0,0.0,219,1,0.25,4006.08
C04061,0.2722751462753023,27.23,Medium Risk,Medium Value,Medium Priority,1,1,2,8937.25,4135.56,0.4627329435788414,4468.625,275.0,39,45.0,West,Basic,Paid Ads,0,0.0,23,0,0.0,4468.625
C07904,0.2722275199254451,27.22,Medium Risk,Medium Value,Medium Priority,1,1,4,13864.67,7450.83,0.5373968511331318,3466.1675,150.0,31,39.0,South,Basic,Email,0,0.0,186,0,0.0,3466.1675
C09704,0.2721441651153625,27.21,Medium Risk,Medium Value,Medium Priority,0,1,2,8801.68,4674.43,0.5310838385399151,4400.84,50.0,35,31.0,South,Basic,Social Media,0,0.0,150,0,0.0,4400.84
C07390,0.2720471814383416,27.2,Medium Risk,Medium Value,Medium Priority,0,1,6,15061.42,6463.07,0.4291142535033217,2510.2366666666667,108.33333333333333,2,19.0,West,Basic,Social Media,0,0.0,200,0,0.0,2510.2366666666667
C08275,0.27167363256211546,27.17,Medium Risk,Medium Value,Medium Priority,0,1,1,6658.23,3465.47,0.5204791663850603,6658.23,0.0,201,48.0,North,Basic,Organic,0,0.0,0,0,0.0,6658.23
C04477,0.2716104715537059,27.16,Medium Risk,Low Value,Monitor,1,1,5,5086.469999999999,1874.29,0.3684854132630292,1017.2939999999999,170.0,94,56.0,West,Basic,Referral,0,0.0,141,0,0.0,1017.2939999999999
C01576,0.2715191247171247,27.15,Medium Risk,High Value,High Priority,0,1,8,23891.7,10254.74,0.42921767810578565,2986.4625,87.5,3,37.0,East,Basic,Social Media,0,0.0,249,1,0.125,2986.4625
C01565,0.271430613819127,27.14,Medium Risk,Medium Value,Medium Priority,1,1,4,7303.360000000001,3029.63,0.41482687420584496,1825.8400000000001,125.0,16,22.0,South,Basic,Email,0,0.0,250,0,0.0,1825.8400000000001
C08463,0.27138645193309857,27.14,Medium Risk,Medium Value,Medium Priority,1,1,4,9528.130000000001,4773.42,0.5009818295930051,2382.0325000000003,100.0,54,30.0,West,Basic,Organic,0,0.0,156,1,0.25,2382.0325000000003
C07237,0.2713418044597218,27.13,Medium Risk,Medium Value,Medium Priority,1,1,2,8038.24,4185.9,0.5207483230159836,4019.12,100.0,172,46.0,North,Basic,Organic,0,0.0,40,0,0.0,4019.12
C09173,0.27130869852211703,27.13,Medium Risk,Medium Value,Medium Priority,1,1,2,13760.02,6771.160000000001,0.4920894010328474,6880.01,175.0,44,45.0,East,Basic,Social Media,0,0.0,10,0,0.0,6880.01
C09118,0.27130842806316796,27.13,Medium Risk,Low Value,Monitor,0,1,4,1853.83,276.71,0.14926395624194236,463.4575,187.5,64,33.0,South,Basic,Referral,0,0.0,116,2,0.5,463.4575
C01916,0.2711516994233894,27.12,Medium Risk,Low Value,Monitor,0,1,4,3416.73,1329.48,0.3891088848109157,854.1825,62.5,33,57.0,North,Basic,Organic,0,0.0,169,0,0.0,854.1825
C07591,0.2710403852601516,27.1,Medium Risk,Low Value,Monitor,0,1,4,5075.59,2264.48,0.44615108785382585,1268.8975,125.0,140,57.0,East,Basic,Email,1,0.2,39,1,0.25,1268.8975
C02792,0.2710276700605653,27.1,Medium Risk,Medium Value,Medium Priority,0,1,3,10983.25,5540.44,0.5044444950265177,3661.0833333333335,0.0,138,48.0,South,Basic,Organic,0,0.0,12,1,0.3333333333333333,3661.0833333333335
C02877,0.2709882589217519,27.1,Medium Risk,Medium Value,Medium Priority,0,1,3,11863.970000000001,5357.86,0.4516076827571209,3954.656666666667,66.66666666666667,56,24.0,West,Basic,Email,0,0.0,73,0,0.0,3954.656666666667
C03155,0.270980712781124,27.1,Medium Risk,Low Value,Monitor,0,1,3,5391.61,2401.35,0.4453864430105293,1797.2033333333331,66.66666666666667,178,33.0,West,Basic,Paid Ads,0,0.0,32,0,0.0,1797.2033333333331
C07612,0.2709760746953053,27.1,Medium Risk,Medium Value,Medium Priority,0,1,5,10277.79,4139.55,0.4027665480614023,2055.558,190.0,107,53.0,East,Basic,Organic,0,0.0,114,0,0.0,2055.558
C06847,0.2708032793476873,27.08,Medium Risk,Low Value,Monitor,1,1,2,2191.56,1121.6599999999999,0.5118089397506799,1095.78,100.0,59,43.0,West,Basic,Referral,0,0.0,80,0,0.0,1095.78
C03743,0.270736971934595,27.07,Medium Risk,High Value,High Priority,0,1,4,23716.07,11990.59,0.505589248134282,5929.0175,112.5,25,54.0,North,Basic,Email,0,0.0,233,1,0.25,5929.0175
C08054,0.2707214308786462,27.07,Medium Risk,Low Value,Monitor,1,1,1,4301.11,2236.13,0.5198960268395834,4301.11,50.0,124,58.0,North,Basic,Organic,0,0.0,0,0,0.0,4301.11
C05890,0.27051709601155766,27.05,Medium Risk,Low Value,Monitor,0,1,3,4758.38,1842.1799999999998,0.387144364258424,1586.1266666666668,200.0,13,41.0,West,Basic,Paid Ads,0,0.0,94,0,0.0,1586.1266666666668
C06879,0.27043092556810633,27.04,Medium Risk,Medium Value,Medium Priority,0,1,6,12764.76,5391.099999999999,0.42234244905505464,2127.46,125.0,43,32.0,South,Basic,Social Media,0,0.0,223,1,0.16666666666666666,2127.46
C06161,0.2704111679463368,27.04,Medium Risk,Low Value,Monitor,0,1,2,4103.93,1783.33,0.4345420121688235,2051.965,150.0,182,24.0,East,Basic,Paid Ads,0,0.0,60,0,0.0,2051.965
C06056,0.2703271776222299,27.03,Medium Risk,Medium Value,Medium Priority,0,1,2,10597.29,5914.6,0.5581238222224738,5298.645,100.0,105,46.0,West,Basic,Social Media,0,0.0,148,0,0.0,5298.645
C00234,0.2700746697286699,27.01,Medium Risk,Medium Value,Medium Priority,0,1,3,7744.7699999999995,2935.33,0.3790080273526522,2581.5899999999997,333.3333333333333,144,49.0,West,Basic,Paid Ads,0,0.0,91,1,0.3333333333333333,2581.5899999999997
C01858,0.2698513081125991,26.99,Medium Risk,Medium Value,Medium Priority,1,1,2,7763.99,4035.3199999999997,0.519748222241399,3881.995,150.0,73,31.0,West,Basic,Social Media,0,0.0,187,0,0.0,3881.995
C05214,0.26976579853723054,26.98,Medium Risk,Medium Value,Medium Priority,0,1,3,15323.42,7499.39,0.4894070644803836,5107.806666666666,183.33333333333334,35,44.0,North,Basic,Social Media,0,0.0,123,0,0.0,5107.806666666666
C07239,0.269761947667585,26.98,Medium Risk,Low Value,Monitor,0,1,4,5107.71,1906.37,0.37323379753353264,1276.9275,75.0,6,39.0,North,Basic,Paid Ads,0,0.0,136,0,0.0,1276.9275
C09073,0.2696299273225359,26.96,Medium Risk,Medium Value,Medium Priority,0,1,5,17167.57,9215.04,0.5367702010243733,3433.514,70.0,31,39.0,West,Basic,Email,0,0.0,210,1,0.2,3433.514
C00841,0.269628579290116,26.96,Medium Risk,Low Value,Monitor,0,1,3,4807.13,2171.38,0.4516998708168908,1602.3766666666668,66.66666666666667,64,36.0,East,Basic,Social Media,0,0.0,198,0,0.0,1602.3766666666668
C09087,0.2696002391617405,26.96,Medium Risk,Medium Value,Medium Priority,0,1,2,6184.01,2885.2,0.46655810711819673,3092.005,250.0,159,48.0,West,Basic,Paid Ads,0,0.0,61,0,0.0,3092.005
C03690,0.26958730461480435,26.96,Medium Risk,Medium Value,Medium Priority,1,1,5,7290.240000000001,3739.56,0.5129543060310771,1458.0480000000002,130.0,102,41.0,East,Basic,Referral,0,0.0,149,0,0.0,1458.0480000000002
C04910,0.2695728692849966,26.96,Medium Risk,Low Value,Monitor,0,1,2,5737.69,2722.51,0.47449583368916765,2868.845,25.0,8,36.0,North,Basic,Social Media,0,0.0,165,0,0.0,2868.845
C06091,0.26954912065033815,26.95,Medium Risk,Medium Value,Medium Priority,0,1,2,9936.810000000001,5775.86,0.5812589754659694,4968.405000000001,100.0,207,26.0,West,Basic,Organic,0,0.0,37,0,0.0,4968.405000000001
C07240,0.2694492998744474,26.94,Medium Risk,Medium Value,Medium Priority,0,1,2,14078.630000000001,7140.58,0.5071928163464768,7039.3150000000005,50.0,107,34.0,West,Basic,Social Media,0,0.0,72,0,0.0,7039.3150000000005
C08676,0.26937151200076703,26.94,Medium Risk,Medium Value,Medium Priority,0,1,7,17030.59,7819.85,0.4591649496582326,2432.941428571429,157.14285714285714,0,29.0,West,Basic,Social Media,0,0.0,271,1,0.14285714285714285,2432.941428571429
C05685,0.2693554958646572,26.94,Medium Risk,Low Value,Monitor,0,1,1,0.0,-122.41,-122.41,0.0,150.0,74,59.0,East,Basic,Paid Ads,0,0.0,0,0,0.0,0.0
C07184,0.26931308909502377,26.93,Medium Risk,Low Value,Monitor,0,1,1,2485.27,943.9,0.37979776845171753,2485.27,50.0,103,55.0,South,Basic,Referral,0,0.0,0,0,0.0,2485.27
C04352,0.2690861074968215,26.91,Medium Risk,Low Value,Monitor,0,1,1,1349.56,439.34,0.3255431399863659,1349.56,150.0,10,51.0,North,Basic,Paid Ads,0,0.0,0,0,0.0,1349.56
C03979,0.26905984150830475,26.91,Medium Risk,Low Value,Monitor,0,1,2,4230.88,1670.15,0.39475239193737477,2115.44,150.0,110,52.0,East,Basic,Paid Ads,0,0.0,148,0,0.0,2115.44
C02679,0.26899398798621776,26.9,Medium Risk,Medium Value,Medium Priority,0,1,6,11081.49,5235.41,0.4724463948440146,1846.915,116.66666666666667,23,19.0,East,Basic,Organic,0,0.0,243,1,0.16666666666666666,1846.915
C01493,0.26896390403480436,26.9,Medium Risk,Medium Value,Medium Priority,0,1,5,17982.57,8429.26,0.4687461247196591,3596.514,220.0,37,54.0,East,Basic,Email,0,0.0,210,1,0.2,3596.514
C09985,0.2688810649699415,26.89,Medium Risk,Low Value,Monitor,0,1,2,3706.54,1266.37,0.34165825810594247,1853.27,175.0,177,46.0,South,Basic,Organic,0,0.0,29,0,0.0,1853.27
C07145,0.2687845130392024,26.88,Medium Risk,Medium Value,Medium Priority,0,1,5,10222.119999999999,5189.01,0.5076256197344583,2044.4239999999998,90.0,10,19.0,South,Basic,Organic,0,0.0,145,1,0.2,2044.4239999999998
C01256,0.26867324441014834,26.87,Medium Risk,Medium Value,Medium Priority,0,1,2,10589.18,5709.389999999999,0.5391720605372653,5294.59,100.0,95,56.0,West,Basic,Paid Ads,0,0.0,53,0,0.0,5294.59
C00170,0.26851259380367154,26.85,Medium Risk,High Value,High Priority,0,1,7,30038.07,15515.4,0.5165245303709592,4291.152857142857,150.0,30,36.0,North,Basic,Social Media,0,0.0,210,1,0.14285714285714285,4291.152857142857
C00435,0.2683624899682862,26.84,Medium Risk,High Value,High Priority,1,1,4,21385.08,10967.95,0.5128786050835442,5346.27,150.0,63,46.0,East,Basic,Social Media,0,0.0,186,0,0.0,5346.27
C05361,0.2682805836568486,26.83,Medium Risk,Medium Value,Medium Priority,1,1,6,16737.769999999997,7760.49,0.46365137052307454,2789.6283333333326,108.33333333333333,8,20.0,North,Basic,Organic,0,0.0,218,1,0.16666666666666666,2789.6283333333326
C00231,0.268268061795985,26.83,Medium Risk,Low Value,Monitor,1,1,2,3673.32,1795.1200000000001,0.48869142900700185,1836.66,50.0,110,51.0,South,Basic,Organic,0,0.0,99,0,0.0,1836.66
C00606,0.2681115370631394,26.81,Medium Risk,Medium Value,Medium Priority,0,1,2,11609.75,6054.17,0.5214728999332457,5804.875,75.0,64,57.0,West,Basic,Organic,0,0.0,6,0,0.0,5804.875
C01344,0.26809035304601503,26.81,Medium Risk,Low Value,Monitor,0,1,1,2630.55,1437.3,0.5463876375662884,2630.55,100.0,18,35.0,North,Basic,Paid Ads,0,0.0,0,0,0.0,2630.55
C01181,0.2680827621886698,26.81,Medium Risk,Low Value,Monitor,1,1,1,3403.73,1438.48,0.42261871535051254,3403.73,50.0,100,56.0,South,Basic,Referral,0,0.0,0,0,0.0,3403.73
C09024,0.26779302782648395,26.78,Medium Risk,Low Value,Monitor,0,1,3,4742.89,1993.12,0.42023323332398593,1580.9633333333334,183.33333333333334,139,27.0,West,Basic,Paid Ads,0,0.0,106,0,0.0,1580.9633333333334
C01876,0.2677747638195821,26.78,Medium Risk,Medium Value,Medium Priority,1,1,3,6531.12,3375.29,0.5168010999644778,2177.04,16.666666666666668,32,19.0,North,Basic,Organic,0,0.0,197,1,0.3333333333333333,2177.04
C00952,0.26764614141100346,26.76,Medium Risk,Medium Value,Medium Priority,0,1,3,17890.08,8270.32,0.46228524411293853,5963.360000000001,116.66666666666667,75,32.0,North,Basic,Email,0,0.0,125,0,0.0,5963.360000000001
C06306,0.2676060906227803,26.76,Medium Risk,Medium Value,Medium Priority,0,1,4,15589.7,6950.37,0.4458309011719276,3897.425,200.0,44,43.0,West,Basic,Organic,0,0.0,205,2,0.5,3897.425
C04628,0.2675219320884939,26.75,Medium Risk,Medium Value,Medium Priority,0,1,5,11903.82,5030.63,0.4226063566149354,2380.764,170.0,25,30.0,West,Basic,Organic,0,0.0,213,1,0.2,2380.764
C07327,0.2673853239520567,26.74,Medium Risk,High Value,High Priority,0,1,5,38837.18,21699.43,0.5587282598788068,7767.436,130.0,54,30.0,East,Basic,Social Media,0,0.0,143,1,0.2,7767.436
C09042,0.2671141604951316,26.71,Medium Risk,Low Value,Monitor,1,1,4,6721.22,2540.02,0.3779105579046661,1680.305,175.0,35,58.0,West,Basic,Referral,0,0.0,96,0,0.0,1680.305
C09560,0.26707077141343843,26.71,Medium Risk,Low Value,Monitor,0,1,2,2497.46,1215.87,0.486842632114228,1248.73,150.0,73,34.0,North,Basic,Organic,0,0.0,130,0,0.0,1248.73
C09935,0.266952746145843,26.7,Medium Risk,High Value,High Priority,1,1,4,28188.53,13726.63,0.4869579931979426,7047.1325,100.0,201,34.0,West,Basic,Email,0,0.0,61,0,0.0,7047.1325
C07866,0.2669121607394277,26.69,Medium Risk,Low Value,Monitor,1,1,2,2660.98,1104.1100000000001,0.4149260798653128,1330.49,0.0,56,37.0,South,Basic,Paid Ads,0,0.0,59,0,0.0,1330.49
C09084,0.26680706396966347,26.68,Medium Risk,Medium Value,Medium Priority,0,1,4,20659.27,9579.93,0.4637109636497321,5164.8175,175.0,17,28.0,North,Basic,Social Media,0,0.0,246,0,0.0,5164.8175
C06104,0.2667923840860782,26.68,Medium Risk,Low Value,Monitor,0,1,1,4267.68,2152.81,0.5044450380534623,4267.68,100.0,0,24.0,South,Basic,Paid Ads,0,0.0,0,0,0.0,4267.68
C04486,0.2667227489900852,26.67,Medium Risk,High Value,High Priority,0,1,5,25902.68,13215.52,0.5101989446651852,5180.536,190.0,104,28.0,North,Basic,Social Media,0,0.0,162,0,0.0,5180.536
C02263,0.2665984563142692,26.66,Medium Risk,Medium Value,Medium Priority,0,1,7,11459.06,4921.49,0.4294846174118994,1637.0085714285713,128.57142857142858,4,33.0,South,Basic,Paid Ads,0,0.0,222,1,0.14285714285714285,1637.0085714285713
C06337,0.26658556681262063,26.66,Medium Risk,Medium Value,Medium Priority,1,1,4,8878.34,4379.860000000001,0.49331969715059354,2219.585,137.5,5,31.0,East,Basic,Organic,0,0.0,194,1,0.25,2219.585
C05961,0.26642382877029347,26.64,Medium Risk,Medium Value,Medium Priority,0,1,7,10733.43,3867.96,0.3603656985697955,1533.347142857143,71.42857142857143,25,31.0,West,Basic,Referral,0,0.0,235,1,0.14285714285714285,1533.347142857143
C08226,0.26634355138361027,26.63,Medium Risk,Medium Value,Medium Priority,0,1,6,19452.77,9751.36,0.5012838788511867,3242.1283333333336,83.33333333333333,62,57.0,North,Basic,Referral,0,0.0,198,1,0.16666666666666666,3242.1283333333336
C07638,0.2661928022499428,26.62,Medium Risk,Medium Value,Medium Priority,0,1,3,14997.119999999999,8149.75,0.5434210034993385,4999.04,166.66666666666666,115,35.0,North,Basic,Referral,0,0.0,148,0,0.0,4999.04
C09263,0.26612386150338746,26.61,Medium Risk,Low Value,Monitor,0,1,3,4550.12,1798.18,0.3951939729062091,1516.7066666666667,250.0,35,60.0,North,Basic,Referral,0,0.0,226,0,0.0,1516.7066666666667
C08476,0.26602729856183577,26.6,Medium Risk,Medium Value,Medium Priority,0,1,4,14843.55,7219.62,0.4863809533433714,3710.8875,37.5,75,56.0,North,Basic,Paid Ads,0,0.0,95,0,0.0,3710.8875
C06277,0.2657537782492699,26.58,Medium Risk,Low Value,Monitor,1,1,3,4023.76,1620.76,0.4027973835417619,1341.2533333333333,100.0,35,34.0,West,Basic,Organic,0,0.0,216,1,0.3333333333333333,1341.2533333333333
C07937,0.2656899925868634,26.57,Medium Risk,Medium Value,Medium Priority,0,1,5,17979.010000000002,8770.529999999999,0.48782051959479406,3595.8020000000006,90.0,113,39.0,West,Basic,Paid Ads,0,0.0,83,0,0.0,3595.8020000000006
C07016,0.265685705772981,26.57,Medium Risk,Medium Value,Medium Priority,1,1,3,12504.37,6162.46,0.49282450855181026,4168.123333333334,33.333333333333336,109,23.0,South,Basic,Social Media,0,0.0,160,1,0.3333333333333333,4168.123333333334
C05362,0.2655645956881026,26.56,Medium Risk,Medium Value,Medium Priority,0,1,3,11598.41,6011.3099999999995,0.5182874204309038,3866.1366666666668,66.66666666666667,122,23.0,East,Basic,Organic,0,0.0,139,0,0.0,3866.1366666666668
C07011,0.2655591103105837,26.56,Medium Risk,High Value,High Priority,1,1,5,22784.39,12123.130000000001,0.5320805165290798,4556.878,100.0,65,44.0,West,Basic,Email,1,0.16666666666666666,195,0,0.0,4556.878
C04942,0.26544807503805723,26.54,Medium Risk,Medium Value,Medium Priority,0,1,4,8152.48,3488.29,0.4278808411673503,2038.12,112.5,0,44.0,West,Basic,Email,0,0.0,209,0,0.0,2038.12
C04559,0.2654293528340692,26.54,Medium Risk,Medium Value,Medium Priority,0,1,5,13756.68,6455.37,0.4692534826716911,2751.3360000000002,130.0,15,52.0,South,Basic,Social Media,0,0.0,254,0,0.0,2751.3360000000002
C04591,0.265371089143911,26.54,Medium Risk,Medium Value,Medium Priority,1,1,4,16926.22,8321.6,0.49163959820916897,4231.555,212.5,47,39.0,North,Basic,Organic,0,0.0,70,1,0.25,4231.555
C07532,0.2651752434532575,26.52,Medium Risk,Medium Value,Medium Priority,0,1,3,7638.820000000001,3630.77,0.4753050863876881,2546.2733333333335,83.33333333333333,36,56.0,East,Basic,Paid Ads,0,0.0,94,0,0.0,2546.2733333333335
C05054,0.26515419935207335,26.52,Medium Risk,Low Value,Monitor,0,1,2,5179.85,2389.9,0.4613840169116866,2589.925,225.0,32,28.0,East,Basic,Organic,0,0.0,182,0,0.0,2589.925
C07359,0.2650896776375317,26.51,Medium Risk,Low Value,Monitor,0,1,2,4854.95,2216.48,0.4565402321342136,2427.475,250.0,76,47.0,East,Basic,Paid Ads,0,0.0,62,0,0.0,2427.475
C04167,0.26490420128216396,26.49,Medium Risk,Medium Value,Medium Priority,0,1,5,10013.98,4406.35,0.4400198522465594,2002.7959999999998,130.0,30,27.0,West,Basic,Organic,0,0.0,162,0,0.0,2002.7959999999998
C08434,0.2645553779966249,26.46,Medium Risk,Medium Value,Medium Priority,0,1,2,5818.74,3165.5,0.5440181207615394,2909.37,25.0,198,44.0,South,Basic,Organic,0,0.0,51,0,0.0,2909.37
C07747,0.26439353530984555,26.44,Medium Risk,Low Value,Monitor,0,1,1,2190.09,813.4,0.3714002620896858,2190.09,100.0,163,59.0,East,Basic,Organic,1,0.5,0,0,0.0,2190.09
C06710,0.2643791633157329,26.44,Medium Risk,Medium Value,Medium Priority,0,1,4,11847.499999999998,5274.22,0.44517577548005915,2961.8749999999995,175.0,93,40.0,South,Basic,Organic,0,0.0,112,0,0.0,2961.8749999999995
C03530,0.2643747096627897,26.44,Medium Risk,Medium Value,Medium Priority,0,1,4,8437.640000000001,3821.16,0.45287070792306844,2109.4100000000003,37.5,108,45.0,West,Basic,Organic,0,0.0,130,1,0.25,2109.4100000000003
C04921,0.26431309984774315,26.43,Medium Risk,Low Value,Monitor,1,1,2,4183.48,2196.19,0.524967252144148,2091.74,50.0,92,20.0,South,Basic,Paid Ads,0,0.0,152,0,0.0,2091.74
C04120,0.26404424018900413,26.4,Medium Risk,High Value,High Priority,0,1,6,24440.96,10501.8,0.42968033988844956,4073.4933333333333,175.0,17,48.0,North,Basic,Social Media,0,0.0,250,0,0.0,4073.4933333333333
C06146,0.2638729948785494,26.39,Medium Risk,Medium Value,Medium Priority,1,1,2,6062.97,2984.43,0.4922389521966956,3031.485,75.0,25,45.0,East,Basic,Social Media,0,0.0,205,0,0.0,3031.485
C01772,0.26351005528032867,26.35,Medium Risk,Medium Value,Medium Priority,0,1,4,8168.83,3534.62,0.4326959919596809,2042.2075,112.5,22,23.0,South,Basic,Social Media,0,0.0,196,0,0.0,2042.2075
C09964,0.2633882469498474,26.34,Medium Risk,High Value,High Priority,1,1,2,22575.02,10442.48,0.4625679179907703,11287.51,400.0,199,59.0,North,Basic,Organic,0,0.0,27,0,0.0,11287.51
C07419,0.2633864327269754,26.34,Medium Risk,High Value,High Priority,0,1,4,27120.59,14489.02,0.534244277134089,6780.1475,137.5,24,48.0,East,Basic,Social Media,0,0.0,153,0,0.0,6780.1475
C04245,0.2633778640643767,26.34,Medium Risk,Low Value,Monitor,1,1,1,49.5,12.38,0.2501010101010101,49.5,0.0,10,44.0,West,Basic,Paid Ads,0,0.0,0,0,0.0,49.5
C03596,0.26332850508588124,26.33,Medium Risk,Low Value,Monitor,0,1,2,5358.92,2604.7200000000003,0.48605315996506765,2679.46,75.0,109,26.0,North,Basic,Organic,0,0.0,148,0,0.0,2679.46
C00706,0.2632620919778548,26.33,Medium Risk,Medium Value,Medium Priority,0,1,7,7186.86,3545.64,0.4933503644150575,1026.6942857142856,121.42857142857143,19,57.0,South,Basic,Referral,1,0.125,220,1,0.14285714285714285,1026.6942857142856
C04384,0.26312913964319085,26.31,Medium Risk,Low Value,Monitor,0,1,2,4648.27,1856.46,0.39938729893056985,2324.135,50.0,42,24.0,North,Basic,Organic,0,0.0,76,0,0.0,2324.135
C06297,0.2629540521342054,26.3,Medium Risk,Medium Value,Medium Priority,0,1,1,6379.58,2751.02,0.4312227450709921,6379.58,150.0,76,52.0,West,Basic,Organic,0,0.0,0,0,0.0,6379.58
C00796,0.2628388599555039,26.28,Medium Risk,High Value,High Priority,1,1,5,18815.29,9852.66,0.523651774700257,3763.058,130.0,14,44.0,South,Basic,Paid Ads,0,0.0,115,1,0.2,3763.058
C06158,0.26283697733287376,26.28,Medium Risk,Medium Value,Medium Priority,0,1,4,19273.84,9624.66,0.4993639046500334,4818.46,162.5,56,60.0,North,Basic,Social Media,0,0.0,213,0,0.0,4818.46
C05223,0.26272209061944746,26.27,Medium Risk,High Value,High Priority,1,1,4,21511.41,10110.49,0.4700059177896753,5377.8525,162.5,164,26.0,East,Basic,Organic,0,0.0,106,0,0.0,5377.8525
C06855,0.2626587863915139,26.27,Medium Risk,Medium Value,Medium Priority,0,1,6,13749.0,5277.9400000000005,0.383878100225471,2291.5,175.0,26,29.0,East,Basic,Social Media,0,0.0,224,0,0.0,2291.5
C05231,0.26231204747526965,26.23,Medium Risk,Medium Value,Medium Priority,1,1,3,11287.46,6140.34,0.5439966121696113,3762.486666666666,66.66666666666667,110,38.0,North,Basic,Referral,0,0.0,59,0,0.0,3762.486666666666
C03789,0.2622184550699431,26.22,Medium Risk,Low Value,Monitor,0,1,2,2306.32,1346.8899999999999,0.5839996184397654,1153.16,50.0,117,50.0,East,Basic,Paid Ads,0,0.0,121,0,0.0,1153.16
C01423,0.26198431533874816,26.2,Medium Risk,Low Value,Monitor,0,1,2,4504.9,2475.52,0.5495171923905081,2252.45,75.0,30,57.0,East,Basic,Organic,0,0.0,19,0,0.0,2252.45
C04287,0.261841195793819,26.18,Medium Risk,High Value,High Priority,0,1,6,31860.51,16797.05,0.527205936125944,5310.085,141.66666666666666,42,22.0,South,Basic,Paid Ads,0,0.0,184,2,0.3333333333333333,5310.085
C00219,0.26180311889320246,26.18,Medium Risk,Medium Value,Medium Priority,0,1,3,12821.56,6179.790000000001,0.4819842515263354,4273.8533333333335,66.66666666666667,150,44.0,North,Basic,Organic,0,0.0,102,0,0.0,4273.8533333333335
