event_id,customer_id,session_id,event_date,event_type,product_id,device,experiment_group
E0147165,C05500,S104601,2025-06-01 02:50:50,Product_View,P0113,Tablet,Treatment
E0147166,C05714,S021285,2025-02-04 15:16:04,Product_View,P0152,Desktop,Control
E0147167,C01402,S009022,2025-01-15 16:11:53,Product_View,P0152,Desktop,Treatment
E0147168,C04418,S029288,2025-06-13 18:56:25,Product_View,P0041,Tablet,Treatment
E0147169,C09540,S097201,2025-09-10 23:01:39,Product_View,P0128,Mobile,Treatment
E0147170,C06200,S096095,2025-05-15 19:42:20,Product_View,P0147,Mobile,Treatment
E0147171,C07551,S084308,2025-06-27 11:40:13,Product_View,P0055,Mobile,Treatment
E0147172,C09298,S083558,2025-12-15 01:27:04,Product_View,P0166,Mobile,Control
E0147173,C03162,S030490,2025-07-19 09:51:28,Product_View,P0127,Mobile,Treatment
E0147174,C01224,S085664,2025-12-25 16:25:58,Product_View,P0115,Desktop,Treatment
E0147175,C01448,S049524,2025-10-27 12:41:43,Product_View,P0170,Mobile,Control
E0147176,C08436,S063322,2025-10-04 15:43:52,Product_View,P0178,Desktop,Treatment
E0147177,C08181,S079798,2025-12-06 05:35:38,Product_View,P0116,Desktop,Control
E0147178,C01912,S099422,2025-04-29 06:32:40,Product_View,P0066,Desktop,Treatment
E0147179,C04759,S053507,2025-04-26 03:20:54,Product_View,P0147,Desktop,Control
E0147180,C08316,S095660,2025-04-23 16:54:16,Product_View,P0147,Mobile,Control
E0147181,C07803,S039299,2025-10-08 04:47:07,Product_View,P0153,Desktop,Treatment
E0147182,C07518,S071304,2025-08-27 19:53:56,Product_View,P0132,Mobile,Control
E0147183,C08487,S075737,2025-09-27 09:52:30,Product_View,P0087,Desktop,Treatment
E0147184,C04908,S046917,2025-05-16 06:27:54,Product_View,P0117,Mobile,Control
E0147185,C07422,S072860,2025-07-18 19:39:55,Product_View,P0040,Mobile,Treatment
E0147186,C00779,S107601,2025-09-02 12:03:00,Product_View,P0115,Tablet,Treatment
E0147187,C08552,S110574,2025-12-29 14:55:21,Product_View,P0101,Desktop,Treatment
E0147188,C09361,S044038,2025-05-13 08:41:44,Product_View,P0001,Tablet,Control
E0147189,C02893,S021957,2025-07-21 12:47:20,Product_View,P0037,Mobile,Control
E0147190,C00180,S082522,2025-12-27 19:17:27,Product_View,P0132,Mobile,Control
E0147191,C05615,S025912,2025-06-03 00:32:37,Product_View,P0110,Desktop,Control
E0147192,C03323,S044898,2025-09-07 01:35:49,Product_View,P0020,Mobile,Treatment
E0147193,C06406,S052424,2025-06-17 02:24:10,Product_View,P0092,Mobile,Treatment
E0147194,C02666,S061443,2025-01-28 06:09:03,Product_View,P0195,Tablet,Treatment
E0147195,C02580,S046623,2025-07-19 21:14:57,Product_View,P0034,Desktop,Control
E0147196,C09770,S016672,2025-03-14 11:17:18,Product_View,P0051,Mobile,Treatment
E0147197,C05246,S069737,2025-12-06 11:20:25,Product_View,P0174,Mobile,Treatment
E0147198,C05848,S048874,2025-02-17 11:33:08,Product_View,P0054,Mobile,Treatment
E0147199,C07983,S053347,2025-02-20 00:51:06,Product_View,P0064,Desktop,Control
E0147200,C05927,S054737,2025-06-28 17:25:14,Product_View,P0089,Desktop,Treatment
E0147201,C05055,S111643,2025-11-06 13:53:24,Product_View,P0131,Mobile,Control
E0147202,C05127,S050853,2025-04-03 07:53:51,Product_View,P0022,Mobile,Control
E0147203,C02556,S038233,2025-11-13 21:15:06,Product_View,P0119,Desktop,Control
E0147204,C07031,S000165,2025-06-21 13:56:56,Product_View,P0035,Mobile,Treatment
E0147205,C07342,S033459,2025-08-14 22:43:42,Product_View,P0002,Mobile,Treatment
E0147206,C08424,S082078,2025-04-21 09:15:33,Product_View,P0119,Desktop,Treatment
E0147207,C05986,S055115,2025-04-09 15:45:41,Product_View,P0069,Mobile,Control
E0147208,C04920,S078467,2025-02-03 13:51:52,Product_View,P0013,Mobile,Treatment
E0147209,C08203,S069038,2025-10-13 23:50:09,Product_View,P0031,Mobile,Treatment
E0147210,C00263,S083530,2025-04-05 17:24:13,Product_View,P0050,Mobile,Control
E0147211,C06096,S036032,2025-03-19 19:50:19,Product_View,P0059,Mobile,Control
E0147212,C03279,S111676,2025-09-27 12:41:49,Product_View,P0087,Desktop,Control
E0147213,C02590,S024201,2025-08-01 10:39:05,Product_View,P0148,Desktop,Treatment
E0147214,C05253,S040233,2025-03-12 08:07:31,Product_View,P0155,Mobile,Control
E0147215,C06744,S107580,2025-01-11 08:04:51,Product_View,P0029,Desktop,Control
E0147216,C02417,S010196,2025-10-04 03:51:48,Product_View,P0030,Desktop,Control
E0147217,C02724,S082032,2025-11-26 18:48:17,Product_View,P0171,Mobile,Control
E0147218,C05721,S113171,2025-03-15 02:33:59,Product_View,P0079,Tablet,Treatment
E0147219,C05265,S000772,2025-12-01 07:36:37,Product_View,P0097,Desktop,Control
E0147220,C09986,S035287,2025-01-03 05:44:15,Product_View,P0010,Desktop,Control
E0147221,C08820,S089098,2025-07-21 22:57:58,Product_View,P0152,Mobile,Treatment
E0147222,C04743,S029780,2025-01-05 02:32:41,Product_View,P0034,Mobile,Control
E0147223,C01925,S078484,2025-12-16 05:25:28,Product_View,P0153,Mobile,Treatment
E0147224,C00001,S069608,2025-12-10 21:48:38,Product_View,P0107,Mobile,Control
E0147225,C08285,S021482,2025-03-01 18:20:29,Product_View,P0171,Desktop,Control
E0147226,C04248,S020089,2025-10-04 18:00:39,Product_View,P0024,Desktop,Control
E0147227,C01865,S025370,2025-08-10 16:09:33,Product_View,P0144,Mobile,Treatment
E0147228,C02152,S077955,2025-01-02 00:52:48,Product_View,P0132,Desktop,Control
E0147229,C05449,S018180,2025-03-13 23:41:40,Product_View,P0114,Mobile,Treatment
E0147230,C04895,S031294,2025-12-09 01:10:29,Product_View,P0080,Desktop,Control
E0147231,C09903,S045851,2025-12-17 23:53:53,Product_View,P0068,Tablet,Treatment
E0147232,C07236,S052197,2025-09-18 08:41:45,Product_View,P0173,Mobile,Control
E0147233,C05047,S019657,2025-10-06 17:39:02,Product_View,P0047,Mobile,Treatment
E0147234,C08389,S088696,2025-11-29 23:30:28,Product_View,P0021,Desktop,Control
E0147235,C07511,S056493,2025-12-01 06:44:32,Product_View,P0113,Desktop,Control
E0147236,C09399,S025241,2025-07-16 06:54:31,Product_View,P0001,Mobile,Control
E0147237,C06538,S108621,2025-08-14 09:26:27,Product_View,P0113,Mobile,Control
E0147238,C07501,S060527,2025-02-25 09:55:43,Product_View,P0199,Desktop,Treatment
E0147239,C03093,S090269,2025-05-03 23:30:49,Product_View,P0005,Desktop,Control
E0147240,C07038,S058064,2025-07-19 15:34:57,Product_View,P0130,Mobile,Control
E0147241,C01347,S086395,2025-08-11 12:11:51,Product_View,P0054,Mobile,Treatment
E0147242,C05306,S086025,2025-08-10 05:15:40,Product_View,P0146,Desktop,Control
E0147243,C03644,S015517,2025-09-07 17:17:22,Product_View,P0022,Mobile,Control
E0147244,C02158,S057774,2025-11-29 09:16:06,Product_View,P0195,Desktop,Treatment
E0147245,C03663,S085764,2025-11-07 15:48:14,Product_View,P0181,Mobile,Control
E0147246,C05825,S024372,2025-03-13 00:40:55,Product_View,P0182,Tablet,Control
E0147247,C05288,S090027,2025-12-24 21:30:03,Product_View,P0138,Mobile,Control
E0147248,C02564,S047489,2025-09-08 09:12:37,Product_View,P0089,Tablet,Treatment
E0147249,C00222,S074560,2025-05-05 06:24:53,Product_View,P0187,Desktop,Control
E0147250,C02729,S071630,2025-03-12 14:54:13,Product_View,P0085,Mobile,Control
E0147251,C04499,S113542,2025-04-28 11:09:05,Product_View,P0087,Mobile,Control
E0147252,C07617,S001003,2025-12-24 21:40:39,Product_View,P0096,Mobile,Treatment
E0147253,C05941,S027594,2025-03-28 21:54:25,Product_View,P0030,Mobile,Control
E0147254,C00454,S068072,2025-08-08 19:16:17,Product_View,P0154,Mobile,Treatment
E0147255,C01853,S067258,2025-11-22 21:14:27,Product_View,P0009,Mobile,Control
E0147256,C02022,S023156,2025-07-25 01:29:45,Product_View,P0076,Mobile,Treatment
E0147257,C07953,S051946,2025-08-28 23:01:18,Product_View,P0104,Desktop,Control
E0147258,C08205,S043579,2025-01-13 21:47:35,Product_View,P0151,Mobile,Control
E0147259,C01463,S080787,2025-01-30 03:49:34,Product_View,P0177,Desktop,Treatment
E0147260,C08626,S012786,2025-01-14 16:58:28,Product_View,P0148,Mobile,Control
E0147261,C04496,S038186,2025-09-17 09:10:13,Product_View,P0064,Mobile,Treatment
E0147262,C01534,S022542,2025-04-03 13:30:18,Product_View,P0163,Mobile,Treatment
E0147263,C09352,S108631,2025-07-28 07:15:09,Product_View,P0125,Mobile,Control
E0147264,C07400,S093541,2025-10-11 19:37:10,Product_View,P0020,Tablet,Treatment
E0147265,C09367,S041377,2025-10-05 08:19:30,Product_View,P0046,Mobile,Control
E0147266,C04664,S062061,2025-06-01 12:26:00,Product_View,P0193,Desktop,Treatment
E0147267,C08136,S016114,2025-04-03 05:03:44,Product_View,P0036,Mobile,Treatment
E0147268,C07841,S091952,2025-09-22 20:13:31,Product_View,P0086,Mobile,Treatment
E0147269,C09106,S099713,2025-01-16 23:17:41,Product_View,P0091,Tablet,Control
E0147270,C08823,S034996,2025-08-26 20:30:46,Product_View,P0156,Mobile,Control
E0147271,C09922,S039740,2025-08-12 01:18:43,Product_View,P0137,Mobile,Treatment
E0147272,C06493,S015116,2025-05-29 16:32:43,Product_View,P0010,Desktop,Treatment
E0147273,C05244,S019890,2025-02-21 15:09:41,Product_View,P0184,Desktop,Treatment
E0147274,C09531,S050850,2025-06-27 14:33:18,Product_View,P0091,Mobile,Treatment
E0147275,C06246,S042506,2025-09-14 19:09:14,Product_View,P0148,Desktop,Control
E0147276,C09510,S017724,2025-08-19 16:01:28,Product_View,P0053,Mobile,Control
E0147277,C01853,S018179,2025-02-21 12:34:25,Product_View,P0170,Mobile,Control
E0147278,C03070,S031395,2025-05-23 22:00:41,Product_View,P0165,Tablet,Treatment
E0147279,C00419,S025389,2025-01-31 08:22:27,Product_View,P0086,Mobile,Treatment
E0147280,C01223,S006835,2025-10-19 11:33:22,Product_View,P0122,Mobile,Control
E0147281,C02055,S094181,2025-11-15 13:44:12,Product_View,P0177,Desktop,Control
E0147282,C01249,S072848,2025-03-28 13:16:39,Product_View,P0134,Desktop,Control
E0147283,C06398,S077126,2025-09-27 10:43:28,Product_View,P0132,Mobile,Control
E0147284,C03302,S106745,2025-03-04 12:29:59,Product_View,P0100,Desktop,Control
E0147285,C02197,S001580,2025-07-03 21:23:17,Product_View,P0130,Desktop,Treatment
E0147286,C04528,S038789,2025-09-11 02:08:57,Product_View,P0197,Desktop,Treatment
E0147287,C05291,S002328,2025-03-04 14:03:00,Product_View,P0081,Mobile,Control
E0147288,C01309,S045313,2025-09-02 05:52:32,Product_View,P0011,Mobile,Treatment
E0147289,C09861,S086945,2025-04-07 17:01:38,Product_View,P0076,Mobile,Treatment
E0147290,C06976,S013308,2025-08-11 03:29:18,Product_View,P0137,Mobile,Control
E0147291,C09516,S048977,2025-08-15 07:24:06,Product_View,P0190,Mobile,Control
E0147292,C03108,S006628,2025-12-16 05:57:23,Product_View,P0106,Desktop,Treatment
E0147293,C03464,S028274,2025-08-25 10:41:33,Product_View,P0091,Desktop,Control
E0147294,C02770,S076560,2025-11-02 13:31:14,Product_View,P0158,Mobile,Control
E0147295,C09837,S108564,2025-08-18 22:28:56,Product_View,P0134,Mobile,Control
E0147296,C08446,S104276,2025-04-11 03:48:47,Product_View,P0181,Mobile,Treatment
E0147297,C09324,S022277,2025-06-22 16:06:54,Product_View,P0105,Mobile,Treatment
E0147298,C01140,S073869,2025-09-05 23:19:03,Product_View,P0153,Mobile,Control
E0147299,C09398,S052701,2025-10-15 06:10:18,Product_View,P0039,Desktop,Control
E0147300,C07704,S078178,2025-10-22 12:42:41,Product_View,P0096,Mobile,Treatment
E0147301,C03441,S111041,2025-03-01 11:56:01,Product_View,P0009,Desktop,Control
E0147302,C02683,S045974,2025-03-29 08:37:13,Product_View,P0161,Mobile,Control
E0147303,C01540,S070413,2025-06-15 06:59:15,Product_View,P0058,Tablet,Control
E0147304,C09759,S074845,2025-06-27 23:01:35,Product_View,P0166,Desktop,Control
E0147305,C08507,S004095,2025-10-31 16:33:07,Product_View,P0090,Mobile,Control
E0147306,C02174,S075541,2025-07-16 07:17:46,Product_View,P0135,Mobile,Treatment
E0147307,C04502,S031261,2025-05-20 05:46:37,Product_View,P0005,Mobile,Control
E0147308,C09695,S055027,2025-08-10 11:37:40,Product_View,P0118,Mobile,Treatment
E0147309,C05635,S043224,2025-02-20 20:58:53,Product_View,P0188,Mobile,Control
E0147310,C05362,S024072,2025-09-29 16:00:39,Product_View,P0049,Mobile,Treatment
E0147311,C05972,S067887,2025-09-28 17:47:15,Product_View,P0105,Mobile,Control
E0147312,C02405,S046265,2025-02-05 23:50:33,Product_View,P0082,Desktop,Treatment
E0147313,C00092,S092751,2025-08-12 20:50:48,Product_View,P0077,Desktop,Control
E0147314,C08218,S111980,2025-04-09 07:26:40,Product_View,P0036,Mobile,Treatment
E0147315,C03538,S064902,2025-11-18 08:26:27,Product_View,P0122,Mobile,Treatment
E0147316,C08272,S068613,2025-08-14 09:25:16,Product_View,P0128,Mobile,Treatment
E0147317,C04877,S027831,2025-05-10 04:50:13,Product_View,P0049,Desktop,Treatment
E0147318,C02643,S102015,2025-10-05 20:55:15,Product_View,P0163,Mobile,Control
E0147319,C00265,S061674,2025-04-21 14:21:57,Product_View,P0158,Desktop,Treatment
E0147320,C01535,S034623,2025-04-16 15:06:37,Product_View,P0049,Desktop,Treatment
E0147321,C08452,S006820,2025-09-24 17:18:51,Product_View,P0059,Mobile,Treatment
E0147322,C01702,S037460,2025-07-19 10:54:42,Product_View,P0200,Tablet,Control
E0147323,C03937,S016785,2025-02-24 16:47:02,Product_View,P0196,Desktop,Control
E0147324,C04906,S056390,2025-08-31 14:59:09,Product_View,P0119,Mobile,Treatment
E0147325,C08945,S087364,2025-11-04 12:10:02,Product_View,P0055,Desktop,Treatment
E0147326,C05465,S003770,2025-08-31 04:03:14,Product_View,P0045,Mobile,Treatment
E0147327,C05844,S034325,2025-03-12 08:52:13,Product_View,P0056,Desktop,Control
E0147328,C09188,S048282,2025-12-22 19:43:48,Product_View,P0165,Mobile,Treatment
E0147329,C08896,S052761,2025-10-27 04:45:47,Product_View,P0026,Mobile,Control
E0147330,C00602,S000071,2025-02-26 03:13:37,Product_View,P0078,Desktop,Control
E0147331,C04101,S071424,2025-03-02 04:46:40,Product_View,P0016,Mobile,Control
E0147332,C00019,S055420,2025-08-23 16:15:57,Product_View,P0194,Mobile,Treatment
E0147333,C05830,S024113,2025-03-01 17:59:56,Product_View,P0010,Desktop,Treatment
E0147334,C00360,S017822,2025-11-07 12:15:00,Product_View,P0052,Desktop,Control
E0147335,C00308,S048545,2025-10-13 01:53:01,Product_View,P0027,Desktop,Treatment
E0147336,C03977,S014739,2025-11-18 09:26:35,Product_View,P0135,Mobile,Control
E0147337,C08263,S047376,2025-12-14 19:51:58,Product_View,P0042,Desktop,Treatment
E0147338,C00426,S112602,2025-12-10 20:33:43,Product_View,P0140,Mobile,Control
E0147339,C04823,S052689,2025-07-25 15:24:11,Product_View,P0186,Mobile,Treatment
E0147340,C07383,S051539,2025-01-18 19:40:39,Product_View,P0081,Mobile,Control
E0147341,C08527,S104074,2025-07-11 01:08:39,Product_View,P0147,Mobile,Control
E0147342,C04301,S072324,2025-05-11 01:50:51,Product_View,P0074,Mobile,Control
E0147343,C01486,S011969,2025-03-13 02:24:10,Product_View,P0175,Mobile,Control
E0147344,C00269,S034727,2025-12-27 17:34:14,Product_View,P0049,Desktop,Control
E0147345,C05895,S000475,2025-09-14 08:47:22,Product_View,P0026,Mobile,Treatment
E0147346,C06262,S082956,2025-01-03 06:27:20,Product_View,P0014,Mobile,Control
E0147347,C03459,S107949,2025-11-12 00:24:59,Product_View,P0039,Mobile,Control
E0147348,C05102,S043770,2025-10-11 07:14:12,Product_View,P0151,Mobile,Treatment
E0147349,C07080,S108075,2025-04-10 07:30:24,Product_View,P0188,Mobile,Treatment
E0147350,C03814,S086003,2025-11-06 07:49:05,Product_View,P0198,Mobile,Treatment
E0147351,C07778,S071778,2025-09-29 13:42:12,Product_View,P0172,Desktop,Treatment
E0147352,C08970,S043907,2025-04-21 20:48:36,Product_View,P0137,Mobile,Control
E0147353,C08598,S029291,2025-01-24 08:52:55,Product_View,P0125,Desktop,Treatment
E0147354,C07635,S108511,2025-01-28 15:41:42,Product_View,P0022,Mobile,Treatment
E0147355,C06651,S049264,2025-12-19 20:17:12,Product_View,P0185,Mobile,Control
E0147356,C02356,S037779,2025-08-29 01:53:27,Product_View,P0131,Mobile,Control
E0147357,C09373,S100343,2025-11-18 02:43:59,Product_View,P0127,Mobile,Control
E0147358,C02664,S098936,2025-11-03 21:30:54,Product_View,P0107,Desktop,Treatment
E0147359,C09574,S102403,2025-11-20 20:09:21,Product_View,P0059,Mobile,Control
E0147360,C02671,S058233,2025-01-24 16:02:19,Product_View,P0177,Mobile,Control
E0147361,C00189,S034796,2025-05-01 10:42:14,Product_View,P0149,Desktop,Treatment
E0147362,C01352,S112063,2025-03-16 23:20:02,Product_View,P0115,Mobile,Control
E0147363,C05174,S040968,2025-07-12 13:20:52,Product_View,P0102,Mobile,Treatment
E0147364,C04576,S089313,2025-06-19 11:52:31,Product_View,P0177,Tablet,Treatment
E0147365,C09707,S024838,2025-06-28 08:28:24,Product_View,P0138,Mobile,Treatment
E0147366,C00487,S086643,2025-04-24 01:03:54,Product_View,P0007,Tablet,Control
E0147367,C00112,S062971,2025-11-22 18:57:54,Product_View,P0136,Desktop,Treatment
E0147368,C08041,S045431,2025-08-23 01:45:09,Product_View,P0186,Mobile,Treatment
E0147369,C02037,S042592,2025-06-19 19:17:47,Product_View,P0160,Mobile,Control
E0147370,C04789,S025821,2025-02-27 07:19:52,Product_View,P0102,Desktop,Control
E0147371,C09986,S060116,2025-04-28 05:16:33,Product_View,P0063,Mobile,Control
E0147372,C03534,S002296,2025-10-30 10:28:48,Product_View,P0038,Mobile,Treatment
E0147373,C02241,S097622,2025-03-12 08:45:15,Product_View,P0014,Desktop,Control
E0147374,C04856,S094947,2025-03-14 10:01:16,Product_View,P0141,Desktop,Treatment
E0147375,C03772,S075972,2025-02-12 17:49:30,Product_View,P0156,Desktop,Treatment
E0147376,C09071,S062491,2025-03-03 11:14:33,Product_View,P0138,Mobile,Control
E0147377,C03382,S005752,2025-05-13 05:05:41,Product_View,P0153,Mobile,Treatment
E0147378,C07610,S061035,2025-12-24 15:19:10,Product_View,P0019,Desktop,Treatment
E0147379,C04889,S054564,2025-04-26 00:56:48,Product_View,P0006,Mobile,Control
E0147380,C08981,S057381,2025-10-31 10:20:39,Product_View,P0142,Desktop,Treatment
E0147381,C05773,S089078,2025-02-16 09:57:27,Product_View,P0070,Mobile,Control
E0147382,C04787,S032978,2025-08-09 17:39:27,Product_View,P0010,Desktop,Treatment
E0147383,C07873,S033923,2025-11-18 14:12:03,Product_View,P0035,Mobile,Control
E0147384,C03881,S018298,2025-08-03 22:53:50,Product_View,P0048,Tablet,Control
E0147385,C07040,S100262,2025-07-30 17:40:46,Product_View,P0193,Mobile,Treatment
E0147386,C03775,S002120,2025-01-21 15:05:22,Product_View,P0051,Mobile,Treatment
E0147387,C05652,S044793,2025-01-28 00:37:44,Product_View,P0193,Desktop,Treatment
E0147388,C07757,S000593,2025-07-05 15:42:16,Product_View,P0002,Mobile,Treatment
E0147389,C04943,S059718,2025-02-17 09:31:32,Product_View,P0045,Mobile,Control
E0147390,C03485,S026820,2025-02-27 00:19:59,Product_View,P0069,Desktop,Treatment
E0147391,C04024,S052585,2025-07-31 16:33:37,Product_View,P0109,Mobile,Control
E0147392,C00066,S023391,2025-02-18 10:26:28,Product_View,P0102,Mobile,Control
E0147393,C00114,S056620,2025-02-14 15:23:47,Product_View,P0154,Mobile,Control
E0147394,C01132,S098896,2025-12-18 08:15:30,Product_View,P0017,Mobile,Control
E0147395,C03874,S050225,2025-07-20 10:14:33,Product_View,P0096,Tablet,Treatment
E0147396,C02551,S052046,2025-08-20 12:52:29,Product_View,P0116,Mobile,Treatment
E0147397,C06867,S003013,2025-09-03 08:42:42,Product_View,P0037,Desktop,Treatment
E0147398,C05879,S100763,2025-12-09 22:28:23,Product_View,P0166,Desktop,Treatment
E0147399,C07264,S067207,2025-11-10 06:52:41,Product_View,P0139,Desktop,Treatment
E0147400,C04421,S093668,2025-01-19 08:26:07,Product_View,P0177,Mobile,Control
E0147401,C06803,S067695,2025-02-20 09:08:42,Product_View,P0126,Desktop,Treatment
E0147402,C06310,S033248,2025-04-25 01:48:34,Product_View,P0075,Mobile,Control
E0147403,C00234,S018841,2025-12-28 20:39:00,Product_View,P0043,Mobile,Control
E0147404,C00546,S101485,2025-01-07 15:25:17,Product_View,P0170,Mobile,Control
E0147405,C01961,S018003,2025-11-12 17:01:10,Product_View,P0161,Mobile,Treatment
E0147406,C02933,S079207,2025-11-11 21:02:08,Product_View,P0058,Desktop,Treatment
E0147407,C08227,S007656,2025-02-09 15:53:42,Product_View,P0159,Mobile,Control
E0147408,C09987,S053334,2025-07-20 07:38:28,Product_View,P0069,Mobile,Treatment
E0147409,C04793,S015056,2025-01-06 14:52:05,Product_View,P0069,Mobile,Control
E0147410,C08784,S068858,2025-09-15 11:38:50,Product_View,P0003,Mobile,Treatment
E0147411,C01225,S024853,2025-12-04 19:14:05,Product_View,P0073,Mobile,Control
E0147412,C06124,S027869,2025-01-08 23:59:53,Product_View,P0011,Mobile,Treatment
E0147413,C01688,S005498,2025-10-16 04:21:01,Product_View,P0116,Mobile,Control
E0147414,C06054,S028215,2025-02-13 14:15:52,Product_View,P0035,Mobile,Treatment
E0147415,C04875,S022845,2025-01-14 21:04:55,Product_View,P0113,Mobile,Control
E0147416,C06748,S112907,2025-05-01 07:36:28,Product_View,P0016,Mobile,Treatment
E0147417,C06194,S091002,2025-04-03 14:50:52,Product_View,P0063,Mobile,Control
E0147418,C06970,S012841,2025-10-25 00:19:20,Product_View,P0194,Mobile,Treatment
E0147419,C02741,S078469,2025-06-19 16:02:13,Product_View,P0115,Desktop,Control
E0147420,C05698,S074370,2025-06-29 20:38:57,Product_View,P0003,Mobile,Control
E0147421,C02349,S084817,2025-12-28 18:52:59,Product_View,P0084,Mobile,Treatment
E0147422,C08394,S077576,2025-10-27 06:38:10,Product_View,P0030,Desktop,Control
E0147423,C01271,S025643,2025-11-26 02:08:50,Product_View,P0118,Tablet,Treatment
E0147424,C05650,S059822,2025-01-30 03:46:17,Product_View,P0195,Desktop,Control
E0147425,C02838,S109936,2025-05-12 05:33:43,Product_View,P0014,Mobile,Control
E0147426,C08596,S001638,2025-09-22 23:22:33,Product_View,P0036,Desktop,Treatment
E0147427,C04573,S098506,2025-03-25 07:36:49,Product_View,P0121,Tablet,Control
E0147428,C02120,S110672,2025-12-13 18:42:57,Product_View,P0158,Tablet,Control
E0147429,C03735,S106641,2025-11-04 05:50:41,Product_View,P0005,Mobile,Treatment
E0147430,C08015,S032876,2025-04-27 08:41:40,Product_View,P0092,Desktop,Control
E0147431,C01299,S086621,2025-09-09 12:46:25,Product_View,P0158,Desktop,Control
E0147432,C05128,S062173,2025-06-01 19:54:02,Product_View,P0178,Desktop,Treatment
E0147433,C03708,S066899,2025-10-17 17:38:26,Product_View,P0045,Tablet,Treatment
E0147434,C02755,S003042,2025-11-02 03:09:05,Product_View,P0142,Desktop,Control
E0147435,C05378,S045702,2025-11-07 06:03:29,Product_View,P0113,Mobile,Control
E0147436,C07892,S052011,2025-03-15 01:32:48,Product_View,P0117,Mobile,Treatment
E0147437,C00950,S034170,2025-10-02 12:50:08,Product_View,P0086,Mobile,Control
E0147438,C04272,S044296,2025-05-25 11:52:29,Product_View,P0075,Desktop,Control
E0147439,C08630,S015424,2025-07-09 20:28:09,Product_View,P0190,Desktop,Treatment
E0147440,C09065,S112389,2025-09-18 19:30:17,Product_View,P0166,Desktop,Control
E0147441,C05329,S026364,2025-05-30 03:24:29,Product_View,P0079,Desktop,Treatment
E0147442,C07724,S014206,2025-03-20 17:32:49,Product_View,P0082,Mobile,Control
E0147443,C06110,S110238,2025-09-16 07:20:55,Product_View,P0010,Desktop,Treatment
E0147444,C04317,S031748,2025-04-06 15:06:29,Product_View,P0090,Mobile,Control
E0147445,C08493,S055099,2025-10-21 20:15:18,Product_View,P0020,Tablet,Control
E0147446,C01287,S057976,2025-08-14 19:04:56,Product_View,P0084,Mobile,Treatment
E0147447,C09486,S044368,2025-11-03 03:09:30,Product_View,P0136,Mobile,Control
E0147448,C06787,S098603,2025-08-18 16:33:45,Product_View,P0150,Desktop,Control
E0147449,C08889,S049102,2025-10-24 04:51:00,Product_View,P0042,Mobile,Control
E0147450,C05235,S060830,2025-04-07 00:21:57,Product_View,P0121,Desktop,Treatment
E0147451,C09039,S051327,2025-02-19 00:21:15,Product_View,P0106,Mobile,Treatment
E0147452,C00190,S015602,2025-05-07 20:39:30,Product_View,P0190,Mobile,Control
E0147453,C09930,S055920,2025-11-06 12:07:38,Product_View,P0013,Mobile,Control
E0147454,C05811,S017286,2025-05-05 10:06:10,Product_View,P0092,Mobile,Treatment
E0147455,C05475,S060634,2025-03-14 06:44:05,Product_View,P0112,Desktop,Control
E0147456,C06807,S083604,2025-11-23 20:05:13,Product_View,P0064,Mobile,Treatment
E0147457,C02093,S002897,2025-12-09 23:56:51,Product_View,P0005,Mobile,Treatment
E0147458,C06864,S078322,2025-05-20 05:54:48,Product_View,P0058,Mobile,Control
E0147459,C06318,S047233,2025-10-14 04:42:29,Product_View,P0031,Tablet,Treatment
E0147460,C02245,S056767,2025-04-18 09:54:41,Product_View,P0080,Mobile,Control
E0147461,C05714,S062845,2025-08-16 01:26:16,Product_View,P0160,Mobile,Control
E0147462,C08018,S059608,2025-01-05 01:32:27,Product_View,P0065,Mobile,Treatment
E0147463,C03650,S082746,2025-05-16 06:38:35,Product_View,P0151,Desktop,Control
E0147464,C06175,S112670,2025-06-19 05:34:44,Product_View,P0013,Desktop,Treatment
E0147465,C06170,S070551,2025-03-31 23:24:56,Product_View,P0098,Mobile,Control
E0147466,C09406,S060241,2025-03-01 10:24:59,Product_View,P0132,Mobile,Treatment
E0147467,C01684,S010164,2025-11-17 05:16:58,Product_View,P0063,Mobile,Control
E0147468,C08247,S079887,2025-12-28 07:56:05,Product_View,P0200,Desktop,Control
E0147469,C05546,S004688,2025-02-01 21:22:29,Product_View,P0173,Desktop,Control
E0147470,C02297,S113407,2025-03-25 10:02:51,Product_View,P0012,Mobile,Control
E0147471,C03976,S014958,2025-03-10 15:44:45,Product_View,P0018,Mobile,Treatment
E0147472,C07243,S050564,2025-01-05 22:23:41,Product_View,P0141,Mobile,Control
E0147473,C01743,S078811,2025-10-31 04:40:26,Product_View,P0039,Desktop,Treatment
E0147474,C02116,S009337,2025-01-30 20:54:23,Product_View,P0119,Desktop,Treatment
E0147475,C07451,S062322,2025-12-09 09:13:09,Product_View,P0129,Mobile,Control
E0147476,C06744,S023445,2025-06-08 06:36:51,Product_View,P0014,Tablet,Control
E0147477,C03778,S062163,2025-02-25 06:52:06,Product_View,P0095,Mobile,Control
E0147478,C00581,S102586,2025-02-12 10:34:47,Product_View,P0043,Mobile,Treatment
E0147479,C04439,S021363,2025-11-30 03:19:54,Product_View,P0056,Tablet,Control
E0147480,C09644,S113267,2025-02-08 16:02:42,Product_View,P0010,Mobile,Treatment
E0147481,C04867,S088327,2025-12-20 14:21:40,Product_View,P0036,Tablet,Control
