experiment_id,customer_id,experiment_name,group,assignment_date,converted
EXP02978,C05787,New_Product_Page,Control,2025-10-20 04:57:58,0
EXP02979,C02804,New_Product_Page,Treatment,2025-09-02 14:46:35,0
EXP02980,C04273,New_Product_Page,Control,2025-09-21 17:35:32,1
EXP02981,C05516,New_Product_Page,Treatment,2025-08-07 22:56:44,1
EXP02982,C06054,New_Product_Page,Control,2025-10-31 03:38:41,0
EXP02983,C06546,New_Product_Page,Control,2025-09-19 16:53:50,0
EXP02984,C04484,New_Product_Page,Control,2025-08-28 17:53:53,0
EXP02985,C05657,New_Product_Page,Treatment,2025-09-03 12:56:50,0
EXP02986,C00625,New_Product_Page,Treatment,2025-10-04 13:36:57,0
EXP02987,C09130,New_Product_Page,Control,2025-10-17 02:57:15,1
EXP02988,C01916,New_Product_Page,Treatment,2025-07-04 07:16:18,0
EXP02989,C00878,New_Product_Page,Control,2025-07-14 22:42:40,0
EXP02990,C02457,New_Product_Page,Control,2025-09-19 19:35:11,0
EXP02991,C09673,New_Product_Page,Treatment,2025-08-16 15:05:04,0
EXP02992,C00128,New_Product_Page,Control,2025-07-16 05:39:47,0
EXP02993,C03988,New_Product_Page,Treatment,2025-07-06 05:51:49,0
EXP02994,C02268,New_Product_Page,Control,2025-08-05 11:45:38,0
EXP02995,C00560,New_Product_Page,Treatment,2025-08-14 08:57:38,0
EXP02996,C00945,New_Product_Page,Treatment,2025-07-20 02:04:34,1
EXP02997,C04889,New_Product_Page,Treatment,2025-08-04 08:15:25,0
EXP02998,C02961,New_Product_Page,Control,2025-09-27 16:34:09,0
EXP02999,C07461,New_Product_Page,Control,2025-08-25 13:33:49,0
EXP03000,C07084,New_Product_Page,Control,2025-07-10 18:21:53,0
EXP03001,C03016,New_Product_Page,Control,2025-07-11 03:54:25,0
EXP03002,C06065,New_Product_Page,Control,2025-09-13 00:06:12,0
EXP03003,C04309,New_Product_Page,Control,2025-10-12 10:02:53,0
EXP03004,C03969,New_Product_Page,Control,2025-10-15 05:42:59,0
EXP03005,C09903,New_Product_Page,Treatment,2025-09-04 03:44:51,1
EXP03006,C05076,New_Product_Page,Treatment,2025-08-04 09:14:15,0
EXP03007,C05811,New_Product_Page,Treatment,2025-07-19 17:28:01,0
EXP03008,C09695,New_Product_Page,Control,2025-07-31 20:36:00,0
EXP03009,C01399,New_Product_Page,Treatment,2025-09-15 09:42:21,0
EXP03010,C05386,New_Product_Page,Treatment,2025-08-09 00:45:50,0
EXP03011,C00962,New_Product_Page,Control,2025-08-27 16:16:59,1
EXP03012,C05978,New_Product_Page,Control,2025-07-14 16:50:47,0
EXP03013,C07788,New_Product_Page,Treatment,2025-07-19 09:39:38,0
EXP03014,C03730,New_Product_Page,Control,2025-10-08 21:02:27,0
EXP03015,C00093,New_Product_Page,Control,2025-07-31 19:34:59,0
EXP03016,C06266,New_Product_Page,Control,2025-10-17 11:55:36,0
EXP03017,C01288,New_Product_Page,Control,2025-08-30 14:43:44,0
EXP03018,C01611,New_Product_Page,Treatment,2025-07-10 07:56:38,0
EXP03019,C00887,New_Product_Page,Treatment,2025-09-23 05:20:29,0
EXP03020,C07451,New_Product_Page,Control,2025-08-25 23:49:03,0
EXP03021,C00741,New_Product_Page,Control,2025-09-15 09:37:41,0
EXP03022,C01212,New_Product_Page,Treatment,2025-10-19 21:40:32,0
EXP03023,C09885,New_Product_Page,Control,2025-10-03 22:48:31,0
EXP03024,C08298,New_Product_Page,Treatment,2025-10-24 10:10:05,0
EXP03025,C03245,New_Product_Page,Control,2025-08-26 07:43:20,0
EXP03026,C08961,New_Product_Page,Treatment,2025-10-08 02:09:12,0
EXP03027,C00238,New_Product_Page,Control,2025-07-29 20:47:53,0
EXP03028,C08888,New_Product_Page,Control,2025-08-06 18:25:48,0
EXP03029,C04532,New_Product_Page,Control,2025-08-23 10:54:01,0
EXP03030,C09581,New_Product_Page,Control,2025-10-20 12:52:15,0
EXP03031,C03869,New_Product_Page,Treatment,2025-09-18 05:26:09,0
EXP03032,C02843,New_Product_Page,Treatment,2025-07-30 03:52:58,0
EXP03033,C01863,New_Product_Page,Treatment,2025-08-16 10:52:05,0
EXP03034,C04757,New_Product_Page,Treatment,2025-09-21 15:44:30,0
EXP03035,C03358,New_Product_Page,Control,2025-07-06 08:30:18,1
EXP03036,C08826,New_Product_Page,Control,2025-10-13 23:49:06,0
EXP03037,C06697,New_Product_Page,Treatment,2025-07-09 09:17:51,0
EXP03038,C02125,New_Product_Page,Treatment,2025-09-26 04:01:18,0
EXP03039,C01372,New_Product_Page,Treatment,2025-10-22 19:54:16,1
EXP03040,C02322,New_Product_Page,Treatment,2025-09-01 14:40:33,0
EXP03041,C08088,New_Product_Page,Treatment,2025-10-21 03:41:18,0
EXP03042,C08630,New_Product_Page,Treatment,2025-07-11 02:33:59,0
EXP03043,C00987,New_Product_Page,Treatment,2025-07-15 12:34:17,0
EXP03044,C06897,New_Product_Page,Control,2025-07-08 05:01:03,0
EXP03045,C08732,New_Product_Page,Treatment,2025-10-20 11:27:14,0
EXP03046,C04709,New_Product_Page,Treatment,2025-07-05 17:10:04,0
EXP03047,C02016,New_Product_Page,Control,2025-07-22 09:00:44,0
EXP03048,C08324,New_Product_Page,Treatment,2025-10-31 19:06:30,0
EXP03049,C09580,New_Product_Page,Treatment,2025-08-09 00:46:09,0
EXP03050,C09640,New_Product_Page,Control,2025-07-07 18:38:03,1
EXP03051,C06442,New_Product_Page,Control,2025-08-12 06:13:07,0
EXP03052,C03643,New_Product_Page,Treatment,2025-09-10 12:43:20,0
EXP03053,C03378,New_Product_Page,Treatment,2025-09-30 17:04:49,0
EXP03054,C02229,New_Product_Page,Control,2025-08-13 04:20:31,0
EXP03055,C02274,New_Product_Page,Control,2025-10-05 23:00:41,0
EXP03056,C08123,New_Product_Page,Control,2025-07-07 18:39:19,0
EXP03057,C05843,New_Product_Page,Treatment,2025-09-29 22:55:54,0
EXP03058,C01737,New_Product_Page,Treatment,2025-09-30 00:35:48,1
EXP03059,C03397,New_Product_Page,Treatment,2025-09-06 12:19:30,0
EXP03060,C01994,New_Product_Page,Control,2025-07-27 17:10:03,1
EXP03061,C09454,New_Product_Page,Treatment,2025-07-10 10:20:10,0
EXP03062,C00514,New_Product_Page,Treatment,2025-08-23 01:20:14,0
EXP03063,C09458,New_Product_Page,Control,2025-10-02 14:37:49,0
EXP03064,C07146,New_Product_Page,Treatment,2025-08-13 20:16:59,0
EXP03065,C07840,New_Product_Page,Treatment,2025-08-05 23:27:12,0
EXP03066,C08458,New_Product_Page,Treatment,2025-10-16 11:29:50,0
EXP03067,C00558,New_Product_Page,Treatment,2025-07-05 23:11:50,0
EXP03068,C03204,New_Product_Page,Control,2025-07-18 11:49:29,0
EXP03069,C06312,New_Product_Page,Control,2025-08-18 12:22:39,0
EXP03070,C04572,New_Product_Page,Control,2025-08-12 01:25:38,0
EXP03071,C03701,New_Product_Page,Treatment,2025-07-26 20:46:07,0
EXP03072,C00352,New_Product_Page,Control,2025-07-04 15:04:34,0
EXP03073,C08881,New_Product_Page,Control,2025-10-17 01:09:40,0
EXP03074,C09383,New_Product_Page,Control,2025-10-13 17:28:17,0
EXP03075,C08420,New_Product_Page,Control,2025-08-23 18:12:54,0
EXP03076,C02948,New_Product_Page,Treatment,2025-09-24 17:45:53,0
EXP03077,C05650,New_Product_Page,Treatment,2025-09-06 16:05:14,0
EXP03078,C03369,New_Product_Page,Control,2025-08-30 06:59:07,0
EXP03079,C06368,New_Product_Page,Control,2025-10-21 23:47:19,0
EXP03080,C08542,New_Product_Page,Control,2025-09-25 17:59:55,0
EXP03081,C09579,New_Product_Page,Treatment,2025-08-16 07:05:53,0
EXP03082,C00669,New_Product_Page,Treatment,2025-07-19 14:00:18,0
EXP03083,C09598,New_Product_Page,Treatment,2025-10-02 10:30:10,0
EXP03084,C08905,New_Product_Page,Treatment,2025-09-12 17:41:00,0
EXP03085,C05523,New_Product_Page,Treatment,2025-10-11 13:32:21,0
EXP03086,C06056,New_Product_Page,Treatment,2025-07-18 05:14:42,0
EXP03087,C06441,New_Product_Page,Treatment,2025-10-16 07:07:32,0
EXP03088,C09699,New_Product_Page,Treatment,2025-09-05 14:23:25,0
EXP03089,C08907,New_Product_Page,Control,2025-10-10 21:37:13,0
EXP03090,C02036,New_Product_Page,Treatment,2025-10-21 09:13:58,0
EXP03091,C02615,New_Product_Page,Control,2025-10-16 15:15:33,1
EXP03092,C00872,New_Product_Page,Treatment,2025-10-27 13:01:58,0
EXP03093,C05000,New_Product_Page,Control,2025-10-19 16:33:03,0
EXP03094,C04302,New_Product_Page,Treatment,2025-10-11 09:35:47,0
EXP03095,C06021,New_Product_Page,Control,2025-10-02 04:47:26,0
EXP03096,C00346,New_Product_Page,Treatment,2025-07-03 05:32:32,0
EXP03097,C05270,New_Product_Page,Treatment,2025-09-10 11:56:53,1
EXP03098,C04143,New_Product_Page,Treatment,2025-07-22 18:18:30,0
EXP03099,C05749,New_Product_Page,Treatment,2025-07-22 16:04:13,0
EXP03100,C04128,New_Product_Page,Treatment,2025-09-23 16:13:10,0
EXP03101,C00360,New_Product_Page,Treatment,2025-08-25 09:15:46,0
EXP03102,C08912,New_Product_Page,Control,2025-07-06 00:35:38,0
EXP03103,C05144,New_Product_Page,Control,2025-09-25 01:47:01,1
EXP03104,C03896,New_Product_Page,Treatment,2025-08-13 00:32:12,0
EXP03105,C08257,New_Product_Page,Treatment,2025-07-03 15:35:22,1
EXP03106,C00221,New_Product_Page,Treatment,2025-09-20 21:49:11,0
EXP03107,C03365,New_Product_Page,Treatment,2025-08-24 13:02:58,1
EXP03108,C02953,New_Product_Page,Control,2025-08-19 22:53:39,0
EXP03109,C07966,New_Product_Page,Treatment,2025-09-14 01:52:31,0
EXP03110,C05470,New_Product_Page,Treatment,2025-07-21 02:16:20,0
EXP03111,C01045,New_Product_Page,Control,2025-08-21 18:16:34,0
EXP03112,C04779,New_Product_Page,Control,2025-07-17 10:32:01,0
EXP03113,C08179,New_Product_Page,Control,2025-10-07 00:18:27,0
EXP03114,C05346,New_Product_Page,Control,2025-09-16 07:50:54,0
EXP03115,C02306,New_Product_Page,Control,2025-08-27 22:44:02,0
EXP03116,C02005,New_Product_Page,Treatment,2025-10-15 11:11:35,0
EXP03117,C08681,New_Product_Page,Control,2025-09-11 11:48:52,1
EXP03118,C06042,New_Product_Page,Treatment,2025-09-20 09:24:26,0
EXP03119,C00527,New_Product_Page,Treatment,2025-08-04 22:16:35,0
EXP03120,C00076,New_Product_Page,Treatment,2025-10-26 07:18:01,0
EXP03121,C04314,New_Product_Page,Treatment,2025-09-13 15:50:58,0
EXP03122,C07245,New_Product_Page,Control,2025-08-24 00:16:53,0
EXP03123,C07011,New_Product_Page,Treatment,2025-07-13 13:48:24,0
EXP03124,C08657,New_Product_Page,Control,2025-07-24 15:49:50,0
EXP03125,C03479,New_Product_Page,Treatment,2025-10-31 01:46:06,0
EXP03126,C09742,New_Product_Page,Control,2025-07-15 14:33:46,0
EXP03127,C01381,New_Product_Page,Treatment,2025-07-06 06:18:20,0
EXP03128,C08315,New_Product_Page,Treatment,2025-10-13 13:15:53,0
EXP03129,C06409,New_Product_Page,Treatment,2025-08-27 02:50:36,0
EXP03130,C08471,New_Product_Page,Treatment,2025-10-17 11:38:50,0
EXP03131,C05490,New_Product_Page,Control,2025-09-22 23:25:02,0
EXP03132,C02487,New_Product_Page,Control,2025-09-27 15:52:02,0
EXP03133,C00591,New_Product_Page,Treatment,2025-09-16 14:26:11,0
EXP03134,C02333,New_Product_Page,Treatment,2025-08-30 18:20:22,0
EXP03135,C09707,New_Product_Page,Control,2025-08-10 22:49:06,0
EXP03136,C01979,New_Product_Page,Control,2025-08-06 23:38:20,0
EXP03137,C01012,New_Product_Page,Treatment,2025-09-11 13:59:16,0
EXP03138,C00434,New_Product_Page,Treatment,2025-10-14 05:33:30,0
EXP03139,C09935,New_Product_Page,Treatment,2025-08-17 11:18:43,0
EXP03140,C05603,New_Product_Page,Control,2025-09-23 02:50:01,0
EXP03141,C05345,New_Product_Page,Treatment,2025-07-16 08:37:43,0
EXP03142,C06194,New_Product_Page,Treatment,2025-07-08 04:45:44,0
EXP03143,C08939,New_Product_Page,Control,2025-10-05 16:42:49,0
EXP03144,C00417,New_Product_Page,Treatment,2025-08-11 19:11:13,0
EXP03145,C01226,New_Product_Page,Control,2025-10-02 16:58:09,0
EXP03146,C09799,New_Product_Page,Control,2025-10-20 02:38:08,0
EXP03147,C00781,New_Product_Page,Treatment,2025-07-16 09:43:54,0
EXP03148,C05598,New_Product_Page,Treatment,2025-07-22 23:05:00,0
EXP03149,C09659,New_Product_Page,Control,2025-08-02 13:58:13,0
EXP03150,C06208,New_Product_Page,Treatment,2025-09-11 07:28:19,0
EXP03151,C01600,New_Product_Page,Treatment,2025-10-04 04:20:06,0
EXP03152,C08030,New_Product_Page,Control,2025-10-23 03:16:17,0
EXP03153,C04508,New_Product_Page,Treatment,2025-08-17 12:14:36,0
EXP03154,C03359,New_Product_Page,Control,2025-10-27 18:00:07,0
EXP03155,C02121,New_Product_Page,Treatment,2025-09-08 07:47:37,0
EXP03156,C08710,New_Product_Page,Control,2025-10-29 17:56:55,0
EXP03157,C07914,New_Product_Page,Control,2025-07-05 07:57:54,0
EXP03158,C09916,New_Product_Page,Treatment,2025-09-07 14:29:29,0
EXP03159,C05111,New_Product_Page,Control,2025-07-16 06:37:05,0
EXP03160,C05061,New_Product_Page,Control,2025-08-26 08:52:43,0
EXP03161,C00828,New_Product_Page,Control,2025-10-19 18:48:50,0
EXP03162,C06643,New_Product_Page,Control,2025-10-04 06:24:01,0
EXP03163,C04509,New_Product_Page,Treatment,2025-08-11 05:09:12,1
EXP03164,C05709,New_Product_Page,Control,2025-10-19 22:24:00,1
EXP03165,C08295,New_Product_Page,Treatment,2025-07-21 17:08:05,0
EXP03166,C00593,New_Product_Page,Control,2025-10-19 19:16:46,0
EXP03167,C00622,New_Product_Page,Treatment,2025-07-10 11:45:59,0
EXP03168,C04695,New_Product_Page,Control,2025-08-09 00:48:30,0
EXP03169,C09713,New_Product_Page,Treatment,2025-07-12 21:29:24,0
EXP03170,C01244,New_Product_Page,Treatment,2025-08-14 03:29:59,0
EXP03171,C04962,New_Product_Page,Control,2025-08-14 03:53:57,0
EXP03172,C00003,New_Product_Page,Treatment,2025-09-10 20:31:59,0
EXP03173,C09173,New_Product_Page,Treatment,2025-08-05 04:10:48,0
EXP03174,C06268,New_Product_Page,Control,2025-09-11 15:35:33,1
EXP03175,C03953,New_Product_Page,Treatment,2025-08-04 14:24:57,0
EXP03176,C00965,New_Product_Page,Treatment,2025-08-10 16:55:59,1
EXP03177,C01150,New_Product_Page,Treatment,2025-10-30 00:45:57,0
EXP03178,C07283,New_Product_Page,Control,2025-08-05 23:19:44,0
EXP03179,C03976,New_Product_Page,Treatment,2025-09-12 11:37:00,0
EXP03180,C08783,New_Product_Page,Treatment,2025-10-04 01:05:22,1
EXP03181,C06416,New_Product_Page,Control,2025-10-14 10:13:39,0
EXP03182,C00581,New_Product_Page,Control,2025-09-20 07:16:58,0
EXP03183,C05121,New_Product_Page,Control,2025-07-24 07:37:34,0
EXP03184,C05576,New_Product_Page,Treatment,2025-07-20 23:52:19,1
EXP03185,C06862,New_Product_Page,Control,2025-09-17 14:16:33,0
EXP03186,C06701,New_Product_Page,Control,2025-08-28 06:31:18,0
EXP03187,C06611,New_Product_Page,Control,2025-09-23 12:34:51,0
EXP03188,C02253,New_Product_Page,Control,2025-10-23 00:48:16,0
EXP03189,C06806,New_Product_Page,Control,2025-08-29 10:07:04,0
EXP03190,C00701,New_Product_Page,Control,2025-07-12 00:52:35,0
EXP03191,C06828,New_Product_Page,Control,2025-09-13 00:48:56,0
EXP03192,C08516,New_Product_Page,Treatment,2025-10-10 11:49:18,0
EXP03193,C05171,New_Product_Page,Treatment,2025-10-30 07:17:38,0
EXP03194,C09342,New_Product_Page,Treatment,2025-10-15 10:42:05,0
EXP03195,C01702,New_Product_Page,Control,2025-10-23 03:08:20,0
EXP03196,C09987,New_Product_Page,Treatment,2025-08-08 07:15:10,0
EXP03197,C05793,New_Product_Page,Control,2025-10-19 03:45:39,0
EXP03198,C01742,New_Product_Page,Control,2025-09-22 03:58:17,0
EXP03199,C00517,New_Product_Page,Treatment,2025-10-16 16:56:15,0
EXP03200,C02963,New_Product_Page,Treatment,2025-09-03 01:57:16,1
EXP03201,C08760,New_Product_Page,Control,2025-08-26 22:02:39,0
EXP03202,C03235,New_Product_Page,Treatment,2025-10-24 08:30:16,0
EXP03203,C09932,New_Product_Page,Control,2025-09-25 23:18:35,0
EXP03204,C04328,New_Product_Page,Control,2025-08-30 05:06:43,0
EXP03205,C06535,New_Product_Page,Treatment,2025-08-17 15:19:50,0
EXP03206,C09680,New_Product_Page,Treatment,2025-09-20 17:43:08,0
EXP03207,C00735,New_Product_Page,Treatment,2025-07-29 18:28:36,0
EXP03208,C00919,New_Product_Page,Control,2025-08-25 05:32:15,0
EXP03209,C05599,New_Product_Page,Treatment,2025-08-01 13:51:13,0
EXP03210,C06200,New_Product_Page,Treatment,2025-08-27 20:56:38,0
EXP03211,C01233,New_Product_Page,Treatment,2025-07-29 11:21:12,0
EXP03212,C02062,New_Product_Page,Treatment,2025-08-25 07:32:25,0
EXP03213,C00516,New_Product_Page,Control,2025-08-10 12:52:04,0
EXP03214,C04703,New_Product_Page,Treatment,2025-08-05 03:02:57,0
EXP03215,C02046,New_Product_Page,Treatment,2025-09-18 21:35:58,0
EXP03216,C08262,New_Product_Page,Treatment,2025-08-12 03:26:01,1
EXP03217,C09504,New_Product_Page,Treatment,2025-08-26 05:22:06,0
EXP03218,C00332,New_Product_Page,Control,2025-10-20 23:34:01,0
EXP03219,C02067,New_Product_Page,Control,2025-08-25 10:08:57,0
EXP03220,C00797,New_Product_Page,Treatment,2025-09-08 15:50:51,0
EXP03221,C09218,New_Product_Page,Treatment,2025-07-01 01:08:45,0
EXP03222,C09158,New_Product_Page,Treatment,2025-07-24 17:52:40,0
EXP03223,C02442,New_Product_Page,Treatment,2025-07-20 11:54:13,0
EXP03224,C03839,New_Product_Page,Control,2025-07-01 03:00:52,0
EXP03225,C09863,New_Product_Page,Treatment,2025-07-29 12:11:50,0
EXP03226,C07542,New_Product_Page,Control,2025-10-04 07:37:22,0
EXP03227,C06753,New_Product_Page,Control,2025-07-18 23:19:10,0
EXP03228,C02610,New_Product_Page,Control,2025-10-06 02:37:47,0
EXP03229,C06525,New_Product_Page,Control,2025-08-29 19:59:15,0
EXP03230,C03394,New_Product_Page,Control,2025-09-20 14:17:24,0
EXP03231,C08872,New_Product_Page,Treatment,2025-09-26 12:45:07,1
EXP03232,C00807,New_Product_Page,Control,2025-07-16 14:20:18,1
EXP03233,C02703,New_Product_Page,Treatment,2025-09-28 14:49:30,0
EXP03234,C06092,New_Product_Page,Control,2025-07-16 20:04:28,0
EXP03235,C00438,New_Product_Page,Control,2025-09-17 19:36:25,0
EXP03236,C00099,New_Product_Page,Treatment,2025-07-14 10:25:51,0
EXP03237,C03992,New_Product_Page,Control,2025-07-12 02:42:41,0
EXP03238,C08209,New_Product_Page,Treatment,2025-10-28 18:58:39,0
EXP03239,C07785,New_Product_Page,Control,2025-07-06 03:20:39,0
EXP03240,C08515,New_Product_Page,Control,2025-10-14 12:15:50,1
EXP03241,C02809,New_Product_Page,Treatment,2025-07-10 02:45:46,0
EXP03242,C04679,New_Product_Page,Control,2025-08-16 11:54:37,0
EXP03243,C06335,New_Product_Page,Treatment,2025-10-12 05:18:39,0
EXP03244,C00684,New_Product_Page,Control,2025-08-30 06:04:06,0
EXP03245,C06909,New_Product_Page,Treatment,2025-09-04 02:44:36,0
EXP03246,C04725,New_Product_Page,Treatment,2025-07-07 11:45:57,0
EXP03247,C09405,New_Product_Page,Control,2025-09-26 05:50:07,0
EXP03248,C04520,New_Product_Page,Control,2025-10-02 08:09:19,0
EXP03249,C00671,New_Product_Page,Treatment,2025-10-02 07:12:30,0
EXP03250,C02882,New_Product_Page,Treatment,2025-10-16 12:25:42,1
EXP03251,C08394,New_Product_Page,Treatment,2025-07-02 05:20:47,0
EXP03252,C03610,New_Product_Page,Treatment,2025-07-16 13:40:09,0
EXP03253,C02588,New_Product_Page,Control,2025-08-14 18:11:45,0
EXP03254,C06782,New_Product_Page,Control,2025-09-14 10:29:05,0
EXP03255,C09613,New_Product_Page,Treatment,2025-10-27 09:57:04,0
EXP03256,C04024,New_Product_Page,Control,2025-09-02 21:11:25,0
EXP03257,C05980,New_Product_Page,Control,2025-07-17 13:40:05,0
EXP03258,C09242,New_Product_Page,Treatment,2025-10-22 19:49:19,0
EXP03259,C01752,New_Product_Page,Control,2025-10-16 12:58:04,0
EXP03260,C08230,New_Product_Page,Treatment,2025-07-26 17:43:57,0
EXP03261,C04914,New_Product_Page,Control,2025-08-08 12:24:04,1
EXP03262,C07931,New_Product_Page,Control,2025-10-23 18:27:06,0
EXP03263,C08731,New_Product_Page,Treatment,2025-09-05 10:53:56,0
EXP03264,C08374,New_Product_Page,Treatment,2025-07-28 14:44:03,0
EXP03265,C09115,New_Product_Page,Treatment,2025-10-22 09:38:41,1
EXP03266,C06354,New_Product_Page,Treatment,2025-08-20 13:53:09,0
EXP03267,C05903,New_Product_Page,Control,2025-07-04 14:18:29,0
EXP03268,C00056,New_Product_Page,Control,2025-10-04 05:24:14,0
EXP03269,C05695,New_Product_Page,Treatment,2025-07-29 13:12:31,1
EXP03270,C02808,New_Product_Page,Control,2025-10-18 03:43:30,0
EXP03271,C04853,New_Product_Page,Treatment,2025-07-24 20:47:06,0
EXP03272,C09238,New_Product_Page,Control,2025-08-03 11:48:45,0
EXP03273,C02283,New_Product_Page,Control,2025-07-18 02:05:08,1
EXP03274,C02244,New_Product_Page,Treatment,2025-09-08 05:55:51,0
EXP03275,C02591,New_Product_Page,Control,2025-08-09 22:00:46,0
EXP03276,C01923,New_Product_Page,Control,2025-09-26 21:06:45,0
EXP03277,C07033,New_Product_Page,Control,2025-09-01 19:59:27,0
EXP03278,C04630,New_Product_Page,Treatment,2025-09-10 12:00:52,0
EXP03279,C04656,New_Product_Page,Control,2025-09-20 22:38:13,0
EXP03280,C06899,New_Product_Page,Control,2025-09-10 21:07:24,0
EXP03281,C03860,New_Product_Page,Control,2025-08-23 01:35:01,0
EXP03282,C02728,New_Product_Page,Treatment,2025-10-08 20:24:03,1
EXP03283,C00698,New_Product_Page,Treatment,2025-08-09 08:07:51,0
EXP03284,C05686,New_Product_Page,Control,2025-07-20 02:52:04,0
EXP03285,C07059,New_Product_Page,Control,2025-10-30 19:15:53,0
EXP03286,C09208,New_Product_Page,Control,2025-09-02 18:37:43,0
EXP03287,C06329,New_Product_Page,Control,2025-10-15 20:44:07,0
EXP03288,C05944,New_Product_Page,Treatment,2025-08-11 01:13:45,0
EXP03289,C01746,New_Product_Page,Treatment,2025-08-12 04:07:57,0
EXP03290,C03389,New_Product_Page,Control,2025-09-03 09:38:40,0
EXP03291,C04466,New_Product_Page,Control,2025-07-17 13:38:56,0
EXP03292,C09704,New_Product_Page,Treatment,2025-09-14 17:16:40,0
EXP03293,C09359,New_Product_Page,Treatment,2025-09-29 08:24:11,0
EXP03294,C02916,New_Product_Page,Control,2025-09-20 20:24:14,0
EXP03295,C06863,New_Product_Page,Control,2025-08-31 14:12:19,0
EXP03296,C05242,New_Product_Page,Treatment,2025-07-27 12:25:51,0
EXP03297,C03786,New_Product_Page,Treatment,2025-10-07 14:13:37,0
EXP03298,C01569,New_Product_Page,Control,2025-10-18 00:48:47,0
EXP03299,C05315,New_Product_Page,Control,2025-09-23 22:04:18,0
EXP03300,C06064,New_Product_Page,Treatment,2025-10-11 09:25:45,0
EXP03301,C03729,New_Product_Page,Control,2025-09-29 10:48:01,0
EXP03302,C05327,New_Product_Page,Control,2025-10-18 04:55:53,0
EXP03303,C03823,New_Product_Page,Treatment,2025-10-30 09:27:16,0
EXP03304,C03804,New_Product_Page,Treatment,2025-09-26 06:51:26,0
EXP03305,C00933,New_Product_Page,Treatment,2025-09-25 01:17:04,0
EXP03306,C04846,New_Product_Page,Treatment,2025-09-18 15:26:28,0
EXP03307,C02317,New_Product_Page,Treatment,2025-10-22 00:22:58,0
EXP03308,C03636,New_Product_Page,Treatment,2025-09-28 06:12:30,0
EXP03309,C03454,New_Product_Page,Control,2025-10-04 20:21:12,0
EXP03310,C00201,New_Product_Page,Control,2025-07-05 18:51:16,0
EXP03311,C03623,New_Product_Page,Control,2025-10-22 16:34:24,0
EXP03312,C06332,New_Product_Page,Control,2025-08-12 04:42:57,0
EXP03313,C03239,New_Product_Page,Treatment,2025-09-13 03:09:39,0
EXP03314,C05734,New_Product_Page,Control,2025-09-11 14:15:13,0
EXP03315,C08360,New_Product_Page,Treatment,2025-07-06 03:02:13,0
EXP03316,C03996,New_Product_Page,Treatment,2025-09-04 03:43:34,0
EXP03317,C06592,New_Product_Page,Treatment,2025-07-12 02:54:16,0
EXP03318,C03832,New_Product_Page,Control,2025-09-07 05:59:05,0
EXP03319,C05367,New_Product_Page,Control,2025-09-07 05:04:25,1
EXP03320,C03913,New_Product_Page,Control,2025-08-23 14:19:27,0
EXP03321,C07992,New_Product_Page,Control,2025-09-26 08:39:14,0
EXP03322,C07171,New_Product_Page,Treatment,2025-07-12 08:53:41,1
EXP03323,C00414,New_Product_Page,Treatment,2025-08-16 21:44:12,0
EXP03324,C02356,New_Product_Page,Treatment,2025-07-14 05:26:42,0
EXP03325,C08245,New_Product_Page,Control,2025-08-15 22:43:40,0
EXP03326,C09028,New_Product_Page,Control,2025-08-17 08:19:29,0
EXP03327,C02045,New_Product_Page,Treatment,2025-08-05 15:56:32,0
EXP03328,C02068,New_Product_Page,Control,2025-07-27 09:42:00,0
EXP03329,C07071,New_Product_Page,Treatment,2025-07-23 15:58:57,0
EXP03330,C04240,New_Product_Page,Control,2025-09-08 05:46:44,0
EXP03331,C04712,New_Product_Page,Control,2025-09-26 05:14:31,0
EXP03332,C09914,New_Product_Page,Treatment,2025-10-26 16:08:01,0
EXP03333,C03778,New_Product_Page,Treatment,2025-10-04 10:25:19,0
EXP03334,C02668,New_Product_Page,Control,2025-09-30 06:04:19,0
EXP03335,C07258,New_Product_Page,Treatment,2025-08-08 16:20:27,0
EXP03336,C06561,New_Product_Page,Control,2025-10-29 04:41:25,1
EXP03337,C08488,New_Product_Page,Treatment,2025-10-12 09:55:00,1
EXP03338,C02701,New_Product_Page,Control,2025-07-08 06:49:26,0
EXP03339,C00623,New_Product_Page,Treatment,2025-08-18 03:30:35,0
EXP03340,C04102,New_Product_Page,Control,2025-08-01 11:20:27,0
EXP03341,C04802,New_Product_Page,Control,2025-09-28 22:43:46,1
EXP03342,C09150,New_Product_Page,Control,2025-10-01 03:45:41,0
EXP03343,C07746,New_Product_Page,Treatment,2025-10-23 14:33:37,0
EXP03344,C00087,New_Product_Page,Control,2025-09-12 04:41:51,0
EXP03345,C04760,New_Product_Page,Treatment,2025-07-01 08:34:44,0
EXP03346,C09792,New_Product_Page,Control,2025-07-20 22:01:13,0
EXP03347,C01276,New_Product_Page,Treatment,2025-09-29 17:17:42,0
EXP03348,C04011,New_Product_Page,Control,2025-10-19 08:46:06,0
EXP03349,C00754,New_Product_Page,Treatment,2025-09-26 20:53:07,0
EXP03350,C02748,New_Product_Page,Treatment,2025-08-13 14:02:39,0
EXP03351,C07796,New_Product_Page,Treatment,2025-10-01 15:08:22,0
EXP03352,C02130,New_Product_Page,Treatment,2025-07-23 11:03:57,0
EXP03353,C05434,New_Product_Page,Treatment,2025-08-23 19:33:04,0
EXP03354,C04702,New_Product_Page,Control,2025-07-14 14:03:49,0
